gene_ids,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name
ENSMMUG00000020169,55.24555103980201,9.003880043783747,1.991656693569022,4.5207992285301515,6.160659603692148e-06,0.00015492489834485884,ESM1
ENSMMUG00000011072,34.022836731378156,8.9884707068673,1.2548680130440792,7.162881365557261,7.899871281706128e-13,8.142944244220163e-11,PTPRB
ENSMMUG00000047621,64.39985365085619,8.988255729610286,1.8094731180835144,4.967333109170535,6.787993177406608e-07,2.210811666808124e-05,TM4SF18
ENSMMUG00000008176,74.03051593812867,8.967662256522937,1.3032847490345267,6.880815771968621,5.951077308767598e-12,5.367413957330775e-10,TMEM88
ENSMMUG00000004475,58.661308693523615,8.966619920051754,2.710391160864862,3.308238327190598,0.0009388487593694796,0.011377779538612038,MMP2
ENSMMUG00000004179,50.75909756962858,8.901364583505472,2.088361636863528,4.262367411074582,2.0227251561094053e-05,0.00043919356398857,LIMS2
ENSMMUG00000007917,270.2165592913418,8.901287972492737,2.1272776960536026,4.184356367297918,2.8597519255385818e-05,0.0005921517232130661,CA4
ENSMMUG00000016023,49.08391845428626,8.897387104799124,1.7766117670044492,5.008064941391803,5.497998559631524e-07,1.848431056965724e-05,PREX2
ENSMMUG00000014011,1197.2287146308013,8.87976227092854,1.1064426466700699,8.02550615493077,1.011081864762146e-15,1.823836132974794e-13,IGFBP7
ENSMMUG00000013020,2050.229441795956,8.850642848800055,1.1365110196856607,7.787555681816432,6.8317936210342486e-15,1.0861393926322246e-12,GSN
ENSMMUG00000059578,44.16354172050827,8.84002566252494,1.953605104831656,4.524980837049305,6.0400978329072915e-06,0.0001525989919039723,CX3CL1
ENSMMUG00000002424,40.510133191297065,8.717883643100416,1.952112073358055,4.465872509104342,7.974308907597686e-06,0.0001958089464745191,FBLN1
ENSMMUG00000000758,47.09226091219632,8.698720869205477,1.7999536009411492,4.832747280072743,1.3466168783216692e-06,4.0615004240055494e-05,TNXB
ENSMMUG00000014049,45.618089428856834,8.648632744615416,2.549337468875583,3.3925021109229614,0.0006925739836978524,0.008850604859789994,COL6A3
ENSMMUG00000044533,28.228687086254137,8.625174162909165,1.978847944383941,4.358684651535654,1.3084649532779291e-05,0.00030129446790828706,ELN
ENSMMUG00000032005,24.651957749369558,8.608537021405155,1.1571267710596147,7.439579859968209,1.0100602428004722e-13,1.2978582297901959e-11,HEG1
ENSMMUG00000002947,26.859710630922518,8.607300150706338,1.093049049697302,7.874578138181409,3.418944804581661e-15,5.529259011547583e-13,PCOLCE
ENSMMUG00000004638,31.209597234903146,8.595115640047482,2.665924044938774,3.224066213126067,0.001263841735329871,0.014492463908794852,ASPN
ENSMMUG00000013407,218.2006238982305,8.588893957634973,1.7441469096053934,4.924409698709484,8.461539122842065e-07,2.66339721383418e-05,ADAMTS1
ENSMMUG00000006080,27.25629659036882,8.58311072253495,1.5319477547768987,5.602743759224955,2.1098501667695852e-08,9.65385100697498e-07,TEK
ENSMMUG00000002058,640.8106872993308,8.553102068660658,1.4246450982985108,6.003672127799297,1.929040543852322e-09,1.1525095733334254e-07,TAGLN
ENSMMUG00000022280,116.26346711239046,8.520481421163824,1.536510219336131,5.545346405079692,2.9337276999738904e-08,1.3103983726550044e-06,COL4A1
ENSMMUG00000001297,31.012739199263812,8.51888310445984,1.7642962709837633,4.828487847854347,1.3757372775776953e-06,4.136030661435507e-05,CADM3
ENSMMUG00000052736,245.51298625291267,8.478167185535838,1.826610790983113,4.641474378333625,3.459319218727977e-06,9.324256974617363e-05,TM4SF1
ENSMMUG00000006265,27.189652626044634,8.470234319210379,1.9302024312423325,4.388262175050053,1.1425998809291078e-05,0.00026996440511624766,NES
ENSMMUG00000057810,232.66785629978483,8.454530026542168,2.0588437254634573,4.106445730668075,4.01793806036754e-05,0.0007967919451637956,RAMP3
ENSMMUG00000004048,42.9348328066141,8.441825928639457,1.1165055206614505,7.560935232669761,4.001814833761523e-14,5.865159865731732e-12,FZD4
ENSMMUG00000014523,50.99779583019527,8.418095078211108,2.8698142561233038,2.933324015744041,0.003353537105968275,0.030930361901654296,ITIH4
ENSMMUG00000006994,152.10054448543838,8.359125193298883,0.46482275940357753,17.98346794383439,2.6254551199633694e-72,6.156692256314102e-69,HYAL2
ENSMMUG00000047016,116.79607721196936,8.342508601273806,1.9141461181640607,4.35834470634638,1.3104986154905068e-05,0.00030129446790828706,RERGL
ENSMMUG00000020951,60.809178451461406,8.282139920388051,0.793844137877914,10.432954688722246,1.7534924258020958e-25,7.151199545227677e-23,NUAK1
ENSMMUG00000008230,41.6789384629412,8.28079178201153,1.8247829928302461,4.537959754418791,5.6801096924547e-06,0.0001448641669229826,PGM5
ENSMMUG00000015986,25.788007017232918,8.236194146322065,2.8026105986177354,2.9387579388960443,0.003295303281619869,0.030634236651728815,CD248
ENSMMUG00000004442,69.43021227976796,8.215932755462388,1.2198675940401573,6.735102068128162,1.6381489898433035e-11,1.3598086305070962e-09,WFDC1
ENSMMUG00000051532,23.791131667755597,8.208566962492757,1.485190807848375,5.526944362377699,3.258562423241582e-08,1.4216425827909784e-06,EDN1
ENSMMUG00000000975,28.354598333296863,8.201612826221092,1.9007288304818892,4.314983123679851,1.5961509656815582e-05,0.00035647371566888136,PKHD1L1
ENSMMUG00000062198,27.335333894584576,8.200228767767703,1.8495954246361856,4.433525655688018,9.270446998859679e-06,0.00022469455516615965,TMEM204
ENSMMUG00000021354,65.5986925941143,8.199751053456817,2.043451570158234,4.012696544025201,6.0029061274818225e-05,0.0011238973947261376,CRHBP
ENSMMUG00000022003,40.247659409105125,8.188317298362232,1.4770742211562853,5.543605853436561,2.9630540805190335e-08,1.313000856052749e-06,MMRN1
ENSMMUG00000015851,55.428719672279584,8.179423244083196,2.691182963958506,3.0393411944210382,0.0023709616599331537,0.02404283283261944,SFRP2
ENSMMUG00000019968,41.59284230502684,8.173466328594714,1.0313866044297704,7.924735781413055,2.286319450156805e-15,3.8739024368094346e-13,NOSTRIN
ENSMMUG00000010747,19.705425188363332,8.128295991253188,2.7593006522395815,2.9457812017171343,0.0032214018315014606,0.030036529999486777,MFAP5
ENSMMUG00000018587,49.218595184102185,8.112121240943857,1.647264289706918,4.924602136787151,8.453216776596406e-07,2.66339721383418e-05,ABCA8
ENSMMUG00000018145,59.895572324948034,8.100335524298332,1.0223429054489201,7.923305850830353,2.3127775742145877e-15,3.8739024368094346e-13,ELK3
ENSMMUG00000019082,21.69307166221873,8.096225165873914,2.672839926663337,3.029072218320574,0.0024530603561417285,0.024683227151101866,SFRP1
ENSMMUG00000023002,24.60623386887111,8.088899416031968,2.014774766549906,4.014790908803853,5.94985172641341e-05,0.0011161921838751558,ADGRF5
ENSMMUG00000055361,28.171057774955766,8.079929824081878,1.7094797062307652,4.726543283685613,2.2837412966291716e-06,6.550915401339947e-05,GPIHBP1
ENSMMUG00000021578,28.258945369881022,8.048061821920657,1.9312094229004722,4.167368762023395,3.081358062655133e-05,0.0006336038573893578,ROBO4
ENSMMUG00000017683,18.521110174398643,7.897828341834105,2.580141378120517,3.0610060397493464,0.002205946445619023,0.022613964655635446,ACTG2
ENSMMUG00000015850,21.451047587820828,7.8738783309758915,1.682021421984183,4.681199792145058,2.8520081639064477e-06,7.938230438410231e-05,ITIH5
ENSMMUG00000019073,19.606511804119368,7.860417999875521,2.1204720457443798,3.706918945548356,0.00020979605137768834,0.003305255727558062,MYCT1
ENSMMUG00000021625,16.992639302064383,7.851315662220906,1.888918735219985,4.156513202939107,3.23141505763471e-05,0.0006574983349373879,CFC1B
ENSMMUG00000011557,25.78796798102425,7.850535874063341,2.734839013439895,2.870565995103637,0.004097376572493796,0.03608769225351343,PDGFRB
ENSMMUG00000059728,41.036531971776895,7.824415957825007,2.0663107004041286,3.786659942425265,0.00015268582950013395,0.002490770575150011,TP53I11
ENSMMUG00000009892,21.97598923415052,7.800011907069354,0.7811284834448268,9.985568408248026,1.76287778178385e-23,6.359920612743274e-21,EFNB2
ENSMMUG00000002945,40.986322601913436,7.795026460530778,1.2965412651968944,6.012169970808461,1.8305623856626522e-09,1.100684306251005e-07,FILIP1L
ENSMMUG00000013649,17.733064604163143,7.789522479552236,2.6698754596996053,2.917560237221198,0.003527815009872775,0.0321583136954389,MYOC
ENSMMUG00000017588,156.61748424365146,7.77835026646392,1.7524707545859366,4.438505034169168,9.058586610640468e-06,0.00022012834820675544,NRP1
ENSMMUG00000004982,59.60916679974839,7.777796629619469,0.48625279357573065,15.995376751307298,1.376232204571142e-57,1.8441511541253303e-54,ACVRL1
ENSMMUG00000005353,79.4142481737098,7.777762788507652,0.42698313828437784,18.21562045695475,3.879942419820427e-74,1.2131286632638536e-70,PDGFD
ENSMMUG00000007675,36.93010393047572,7.770197921691729,0.542493796387085,14.32310926583844,1.5694146437857295e-46,1.6356788176344603e-43,SERPINH1
ENSMMUG00000002416,162.41382083167866,7.754699096596568,1.4611797798251502,5.307149197975161,1.1135303101734936e-07,4.316080293151806e-06,CLIC4
ENSMMUG00000013764,101.59154973641844,7.740152224543744,0.930667774692496,8.316772574511011,9.039096367453646e-17,1.9717842773654697e-14,IGFBP3
ENSMMUG00000005186,26.497033127252205,7.739299148546959,2.4110575211375243,3.209918917610725,0.0013277241921915218,0.0151878694179957,RGS5
ENSMMUG00000023780,400.5665252661117,7.711934823240174,1.5498072711824666,4.9760605506490805,6.489135597147061e-07,2.1357225228505065e-05,IFI27
ENSMMUG00000063192,19.50317916817008,7.694559105588869,2.6769538937514916,2.8743711737245086,0.004048328869713327,0.035760646672665666,SOX17
ENSMMUG00000022906,15.065073428299321,7.689426831168547,2.0084348142527855,3.828566790717233,0.00012889165396552492,0.002182317173640115,VCAM1
ENSMMUG00000004764,99.20281650980752,7.686895110707996,1.5191943932364513,5.059849578783687,4.195873525729503e-07,1.4363975792460852e-05,MCAM
ENSMMUG00000008797,16.984675061253736,7.680701500764011,1.8217320726049495,4.216153196326584,2.4850497518348402e-05,0.0005226405083455336,ABCG2
ENSMMUG00000023400,249.1240093325427,7.670146676684784,1.0283790776377526,7.458481841446603,8.752507906086486e-14,1.1402572799873783e-11,CPE
ENSMMUG00000051654,14.345590754700861,7.621874850112852,1.8683138522406375,4.07954736350751,4.512347578136823e-05,0.0008817879225609042,DKK2
ENSMMUG00000009447,59.3711210591775,7.606106085022421,1.4167966646419539,5.368523426715293,7.938388099309259e-08,3.237481755283515e-06,CALCRL
ENSMMUG00000002740,13.581310060638822,7.579929902103042,0.6575591762039948,11.527373012815378,9.602935166743885e-31,6.005035457603843e-28,HEY1
ENSMMUG00000002217,14.817590151291158,7.578111787425019,1.934812209376971,3.9167169561459647,8.97630342970634e-05,0.0016007172275788112,ALPL
ENSMMUG00000055586,203.78898298723652,7.538746681306826,0.9756250540221546,7.727094184622729,1.1002924098925994e-14,1.7201238007987638e-12,DEPP1
ENSMMUG00000004485,19.54104297502186,7.538689140368709,1.6031699453320425,4.702364314101039,2.571661136358149e-06,7.243898336047881e-05,LHFPL6
ENSMMUG00000021641,14.620148812670205,7.536492555318798,2.5466151779024844,2.9594155492021446,0.0030822316821587955,0.029027442950451305,PRELP
ENSMMUG00000010245,17.933012628423484,7.519715518072303,0.5383251477832741,13.96872419770307,2.4192151885906603e-44,2.0629307699073087e-41,F8
ENSMMUG00000012786,40.436108007980884,7.5178335499658475,1.6235538908561697,4.630479833349647,3.648193155568484e-06,9.777157656923539e-05,C1S
ENSMMUG00000042059,20.439842794730595,7.515862322692965,1.9110988887350597,3.932743808808162,8.398172954771351e-05,0.0015119935185365695,S1PR1
ENSMMUG00000022282,132.82595821431977,7.506765417689733,1.5351689206295933,4.8898628136707645,1.009062768151797e-06,3.134108862670151e-05,COL4A2
ENSMMUG00000041157,19.189487617581957,7.498716651118976,2.6773647746574993,2.8007825911873536,0.005097885100772098,0.043471056586583894,DIPK2B
ENSMMUG00000004675,14.77629471362813,7.473119237988241,0.8579089024173844,8.710854050972962,3.0159377423938805e-18,7.253716929142205e-16,SMTN
ENSMMUG00000014818,42.7816540767675,7.470868217281932,2.2563553405645855,3.311033542887164,0.0009295206586093992,0.011279306310163214,MYLK
ENSMMUG00000016995,53.81339597418585,7.455015597875116,1.7188023790759837,4.337331439977923,1.4422306073932614e-05,0.00032755745998423226,LUM
ENSMMUG00000022229,12.273552375371207,7.442673811772094,1.9682473843591108,3.781371117734539,0.00015596696230034437,0.0025310901494415747,MMP28
ENSMMUG00000016387,24.47586609290135,7.4353631254574415,0.9952232482561534,7.471050478860705,7.955712599813034e-14,1.097420355680092e-11,ADM
ENSMMUG00000022194,36.925590296505284,7.420546165537449,1.199405797183685,6.186852008687613,6.137753593721623e-10,3.916471340755703e-08,SERPINF1
ENSMMUG00000057794,57.07219302837279,7.416850539199075,1.3472416630267712,5.505211680090162,3.68724952173033e-08,1.593843341651175e-06,CAVIN3
ENSMMUG00000002370,53.547698182224394,7.391835655511321,1.149998529039421,6.427691400340857,1.2955641692577795e-10,9.494056177842166e-09,ITGA6
ENSMMUG00000017563,27.600346202726683,7.370065516244705,1.733231000071659,4.252211918630578,2.116694137309882e-05,0.00045671955605715417,CETP
ENSMMUG00000007176,15.80554525642966,7.363518025487021,1.9917844563283824,3.6969452201975663,0.00021820940515896765,0.0034113403673185277,DYSF
ENSMMUG00000010139,15.052692525766055,7.321309431548704,1.921745177371752,3.809719164515657,0.0001391247321974347,0.0023303392643070314,ANGPT2
ENSMMUG00000022077,10.549478738149151,7.320225141742047,1.862225648632439,3.9309012563100474,8.462802636935004e-05,0.0015207105121542211,HSPA12B
ENSMMUG00000012743,22.518245788602467,7.316667493324792,1.3030844586420667,5.614883551715005,1.9669466349602296e-08,9.044097762709292e-07,BGN
ENSMMUG00000003755,30.035658369061313,7.304413161083587,0.516060854804725,14.154170177948378,1.760030487204079e-45,1.650908596997426e-42,ITGA5
ENSMMUG00000017533,22.51431916243014,7.278181968409904,0.9147913416521268,7.95611156011315,1.7753033983780567e-15,3.0837677549604023e-13,IFIT1
ENSMMUG00000008481,13.461185280174737,7.277313824422173,1.9376042094525214,3.7558309323029446,0.00017276729997915682,0.002773918911360956,NRGN
ENSMMUG00000002932,12.105596787625181,7.275701169337249,2.54237590864021,2.861772385669221,0.00421279332534657,0.03682758750396163,DPT
ENSMMUG00000015144,29.59956029417566,7.264313923262628,0.9649130846409072,7.528464520683793,5.1340463416343416e-14,7.1876648782880786e-12,DLC1
ENSMMUG00000023345,86.59303380639449,7.25761473298227,1.574688265336559,4.608921583238633,4.047629470697414e-06,0.00010664821470545434,ADGRL4
ENSMMUG00000012321,285.80444084556785,7.251762009088945,1.6846343704529352,4.304650395527202,1.6724964121311095e-05,0.00037175394184336036,FN1
ENSMMUG00000001753,105.63433779910224,7.217833711842304,1.455956106652158,4.957452823518886,7.14233776088944e-07,2.3101768343842395e-05,ITGA1
ENSMMUG00000020698,10.484635702882228,7.214955742178647,1.1398237312529527,6.329887283753602,2.453403546778913e-10,1.7173824827452393e-08,ADCY4
ENSMMUG00000062202,14.362846304769178,7.213257912077472,2.0820222746594066,3.4645440636592,0.0005311311192752215,0.007147790385655062,HLX
ENSMMUG00000006068,12.113531027311407,7.190049477216378,1.9820128303900468,3.6276503193984997,0.0002860122617490254,0.004218231155984054,TMEM100
ENSMMUG00000005131,76.14116498886042,7.188577095628797,1.7657309635535874,4.071162166835182,4.677916815244452e-05,0.0009065880108882843,EDNRB
ENSMMUG00000022136,9.290724201608466,7.172007724458938,1.5227724687791897,4.709835429457661,2.479168902222686e-06,7.00439888640024e-05,LAMA2
ENSMMUG00000011403,10.042798554178997,7.143539538794866,1.3464422271916157,5.305492797633604,1.123690050830178e-07,4.337536080982333e-06,TBXA2R
ENSMMUG00000011851,12.257591553627293,7.136200978567403,2.1366454561600885,3.339908807983687,0.0008380590398673817,0.010302744159837536,MMRN2
ENSMMUG00000006291,19.10042922671042,7.121582498314963,2.191354937753037,3.249853492751505,0.001154644766842553,0.013470855613163118,PCDH12
ENSMMUG00000014541,12.851650431833113,7.1172890020026385,1.7586412704744563,4.047038541340779,5.186970340845855e-05,0.000988898004006791,DLL4
ENSMMUG00000022023,12.980766014206617,7.115263297969507,1.7161776615851685,4.1459945885773895,3.3834181668160856e-05,0.0006839754828606656,PCSK5
ENSMMUG00000019302,229.79031694998895,7.111436401789482,0.7673860405590248,9.267091171750984,1.9129149865228253e-20,5.607232054245032e-18,TNFSF10
ENSMMUG00000014122,212.61964995638374,7.1061108734894765,1.7906365507471447,3.9684830908452335,7.233158866206336e-05,0.0013251373079104577,CAV1
ENSMMUG00000045223,11.319176175525293,7.097214632339387,1.9380245432313996,3.662087075794056,0.0002501687908191944,0.003809388405655915,FAM110D
ENSMMUG00000020987,115.16087208182965,7.0679072126905,1.3175509594061772,5.364427965561211,8.120615879732242e-08,3.2691578090939242e-06,FABP4
ENSMMUG00000021131,9.844984795093922,7.062825030619007,1.1955924359748862,5.907385174162615,3.4758043333576514e-09,1.9178261556996926e-07,RGS7BP
ENSMMUG00000052688,32.79576845982875,7.050432381333313,1.1511404289729044,6.124737003307237,9.083351484867093e-10,5.680122461870222e-08,PTGDS
ENSMMUG00000054637,22.19794703300027,7.004859887689971,1.7827091207660444,3.929334183627179,8.518139112743048e-05,0.0015248119251436982,TPPP3
ENSMMUG00000017087,12.17991268397094,6.971956151536518,2.1928718297807963,3.1793723905119653,0.0014759434077522941,0.01663339710584273,SLIT3
ENSMMUG00000020072,13.649520415719639,6.957764165221988,1.2089070239993713,5.755417105778688,8.642812501348155e-09,4.35857963777665e-07,MATN2
ENSMMUG00000009504,41.21961189750437,6.95043680270292,0.7351824922446614,9.454029273033727,3.2603299506326097e-21,9.865127399010929e-19,C1QTNF1
ENSMMUG00000014432,68.64615369120864,6.911940646424515,1.0424093648529138,6.630735370839463,3.34018591578299e-11,2.632852427734828e-09,PLAT
ENSMMUG00000011809,1092.1744380029704,6.904323636049783,1.7170555334545952,4.021025238571504,5.794539559702141e-05,0.0010914213066266281,PECAM1
ENSMMUG00000010846,34.04703028658585,6.885259838118944,0.8401457590125231,8.195315829733675,2.499360335179568e-16,4.784489784486602e-14,ARL4A
ENSMMUG00000022877,8.446863225259747,6.882113103971904,1.2656763487118008,5.437498386516021,5.403383951079972e-08,2.2830514171680243e-06,PALM
ENSMMUG00000023274,22.850942293565147,6.879264990862737,1.5731787033289097,4.372843960006536,1.2263838162018051e-05,0.0002883077743351612,SULF1
ENSMMUG00000005631,9.11566329046136,6.878591283540521,2.0253535941706953,3.396242168941883,0.0006831788668409817,0.0087424526206936,CCN3
ENSMMUG00000015735,61.09613867423311,6.826419034754707,1.8751348034141448,3.6404950845803348,0.00027211430287854153,0.0040838914576011515,CCL26
ENSMMUG00000017506,20.505019051957,6.824548541813636,1.0217986605738392,6.67895624171301,2.4064999774531445e-11,1.980085069167587e-09,OLFM1
ENSMMUG00000019392,21.694293367232547,6.816777901115589,1.4470783728155245,4.7107178361407245,2.468457972638479e-06,6.995207185301792e-05,PTP4A3
ENSMMUG00000017435,18.251406249495986,6.81324848851819,2.0361377553504227,3.3461628372711054,0.0008193826118244387,0.010139589576402685,SCG3
ENSMMUG00000003846,64.66381921569663,6.809338640155746,0.6473908455565105,10.51812623995679,7.127694469617859e-26,3.0389897329552507e-23,EHD4
ENSMMUG00000013924,10.64404873048182,6.8055808670524085,2.0553554688065163,3.311145429750994,0.0009291490670268723,0.011279306310163214,USHBP1
ENSMMUG00000010296,8.528968947953558,6.792496658992646,1.9220461364194865,3.5339925146886193,0.0004093326708778422,0.005688208078272829,ERG
ENSMMUG00000042946,125.08718499064234,6.78894537262968,1.9600992530713537,3.46357224614612,0.0005330534294389206,0.007163382762374034,CD36
ENSMMUG00000000896,15.108659459313134,6.787442284437039,1.0887663389607527,6.234066981640685,4.544786042858296e-10,2.9811253903504064e-08,TGFB1I1
ENSMMUG00000004917,12.815943728038274,6.781911592832817,1.2047600750531517,5.629263231132232,1.8098101861632596e-08,8.445780868761878e-07,PLXDC1
ENSMMUG00000016666,10.12418891896283,6.772630937117949,1.6258033966081626,4.165713364387952,3.103804794027885e-05,0.0006342851627011235,CHRDL1
ENSMMUG00000015080,35.91694314025211,6.77226365302373,0.6350064336160507,10.664874077667221,1.4860020294685991e-26,7.336157387587086e-24,PIK3R3
ENSMMUG00000013387,10.502012661366749,6.769616563319638,2.1919825512978166,3.088353307972968,0.0020126903126511816,0.021236259991752625,CYSLTR1
ENSMMUG00000015084,13.563268424759288,6.74683130510193,0.9382890991893772,7.190567716208967,6.452246619095992e-13,6.877508328081865e-11,LAMC1
ENSMMUG00000011574,204.1649991009872,6.741886242238717,1.5960132062914425,4.2242045464676465,2.3978619478167202e-05,0.000506575339426145,CAVIN2
ENSMMUG00000001012,13.951863060831656,6.721073670531349,1.2660525428213565,5.3086846265903445,1.1041919976493688e-07,4.297643542718291e-06,PLCB4
ENSMMUG00000002806,240.16431148731812,6.675399111616905,1.627367390508456,4.101961948205953,4.096616549987265e-05,0.000808973962923801,SLC9A3R2
ENSMMUG00000002347,7.429498588145526,6.6643640658189325,1.9467059581480786,3.423405593394706,0.0006184172864265798,0.008101611936705753,MYL2
ENSMMUG00000020437,5.416526145624738,6.639811057114557,0.8022635817556033,8.276346088880885,1.2701249393282178e-16,2.6475048735330404e-14,NOS3
ENSMMUG00000019992,18.079508619556407,6.631209654613819,0.7240864968379959,9.158035239673112,5.285075814282989e-20,1.458059151116895e-17,GRB10
ENSMMUG00000021660,5.53604141172572,6.626687836332813,0.9543221858949839,6.943868574236449,3.81505449518544e-12,3.6515521596774925e-10,AFAP1L1
ENSMMUG00000010788,25.04954821186206,6.5891896812870705,2.097236239053422,3.1418442799086246,0.001678873001633953,0.018354112768445778,ABCB4
ENSMMUG00000012776,6.588250003211793,6.589030917270215,1.9039380192896487,3.460738138801679,0.0005386965394433273,0.007208236148328688,DHH
ENSMMUG00000014150,69.33716047279198,6.588290708233525,1.489249442659549,4.423900066377024,9.693487264014529e-06,0.00023434255292901105,CCN2
ENSMMUG00000007208,6.694509206998658,6.540140059678783,1.1609131131476205,5.6336171808295745,1.764685129908015e-08,8.317963074641798e-07,GPR146
ENSMMUG00000048566,9.927511550590548,6.533557933564935,0.5902449782262842,11.069230869525745,1.7691244039638203e-28,1.0371491818237896e-25,MCF2L
ENSMMUG00000022121,25.632651203796144,6.532791476161449,0.3464249449189184,18.857739813426154,2.538414297180716e-79,1.1905163053777558e-75,CASKIN2
ENSMMUG00000014396,8.738320437916746,6.52167640710439,1.7581351149346645,3.7094284459171085,0.00020772765239383437,0.003285810083396571,FRZB
