gene_ids,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name
ENSMMUG00000013220,40.18247208950126,9.266939270345206,1.985549513382977,4.667191227357613,3.053451221143832e-06,9.078043239209357e-05,CYBB
ENSMMUG00000020102,63.61271394278314,9.21451892745291,2.666867105881503,3.4551848898399284,0.0005499155784201872,0.007402210089049685,CCL4
ENSMMUG00000013530,32.485071946663915,9.192223701645803,1.9750895978831178,4.654079344804377,3.2543147838980106e-06,9.591812281161464e-05,MS4A6A
ENSMMUG00000032156,37.17837695285799,9.179146328378627,2.003141683051601,4.582374979285063,4.5972456459459995e-06,0.0001272711163035577,C3AR1
ENSMMUG00000009278,30.915792590858103,9.134015143594443,1.630752588854621,5.601104180990342,2.1299067160060152e-08,1.0044346292447678e-06,C5AR1
ENSMMUG00000005150,35.62192977337124,9.11657276053813,1.9701112892573924,4.627440495493278,3.7021255143984567e-06,0.00010592106388057175,CD163
ENSMMUG00000013501,119.48915775906642,9.107120079620552,1.856283962242302,4.906102872655102,9.290381084834464e-07,3.083865332917381e-05,CD68
ENSMMUG00000020171,77.62216020006333,9.088672166148811,2.144230815602278,4.238663160708263,2.2485473452160373e-05,0.0005125188915529088,GZMK
ENSMMUG00000001248,26.2043893691977,8.941913267281949,2.5679002251293714,3.4821887469679447,0.0004973330099074867,0.006852290541427277,F13A1
ENSMMUG00000009195,36.99408061537436,8.923245135692207,1.768370798631884,5.0460260611607906,4.510939048723803e-07,1.5899897533594516e-05,PLEK
ENSMMUG00000000009,231.2990373556983,8.865852453053407,1.69504768296563,5.230444277261772,1.6910314419427722e-07,6.4962207865194815e-06,PTPRC
ENSMMUG00000000811,42.115541274002176,8.86274086710571,1.8356205197438291,4.82819884163343,1.3777349095998485e-06,4.422981836546368e-05,CD53
ENSMMUG00000038998,30.021350933208574,8.797207990812545,2.636291567439429,3.3369632173716943,0.0008469915677555395,0.01047328813799707,P2RY13
ENSMMUG00000054796,192.77103272109898,8.771289522883123,1.547919860926577,5.666501053635086,1.457429355289394e-08,7.169713619761782e-07,CCL5
ENSMMUG00000032465,31.625603653302157,8.709142156037744,1.347455224071639,6.463400045102139,1.0237616891237282e-10,8.750603037785067e-09,CFP
ENSMMUG00000058798,38.10591739268072,8.67999737837914,2.9495272000562087,2.9428436456574216,0.003252126222156405,0.029564874659323524,CCL24
ENSMMUG00000021610,23.17163291129713,8.646862189754073,1.9329011023129272,4.473515059517095,7.694413636863376e-06,0.00020081832232393804,RGS10
ENSMMUG00000064781,21.408698780346334,8.611575143821204,2.836105377738675,3.036408735520085,0.0023941457439558985,0.02350390710213761,CD7
ENSMMUG00000018460,23.80296478330245,8.60796496764029,1.5418804031262923,5.582770849273988,2.3671655060944028e-08,1.0806072874893415e-06,NCF2
ENSMMUG00000001657,60.22426046093527,8.607472232782836,1.9757380674603955,4.356585710699415,1.3210697581763239e-05,0.00032494514411545697,RNASE6
ENSMMUG00000014349,46.33422077787142,8.543172273914195,1.558025281781027,5.483333533681963,4.173850251735191e-08,1.7763253581833912e-06,ITGAX
ENSMMUG00000008853,21.706854851662026,8.528746134158778,2.067729334190881,4.124691753960217,3.7123159820597745e-05,0.0007810712826253766,LST1
ENSMMUG00000009112,21.183975803329236,8.51133954175663,1.4785836262359895,5.756414037550135,8.591950259613834e-09,4.62612250986137e-07,TLR4
ENSMMUG00000002750,24.48131424717818,8.49674756932525,2.5200183069847006,3.371700731607754,0.0007470557672565091,0.009512788336126647,VSIG4
ENSMMUG00000023163,30.938242853056238,8.403044578354463,1.6350087367367672,5.139449343326252,2.7554476090493273e-07,1.0075802540470214e-05,BIN2
ENSMMUG00000020289,62.35424145308542,8.370649389577977,1.0255461107762787,8.162138495403081,3.2914448807167526e-16,8.03817860512184e-14,CD83
ENSMMUG00000060008,22.22558449322933,8.35895045484902,2.618082594088218,3.192775687720477,0.0014091236194097767,0.015865458957992403,LY6D
ENSMMUG00000001597,26.70242444512238,8.35786337189547,2.192887832507434,3.8113501511560495,0.00013820982864994532,0.0023745698701214224,GZMA
ENSMMUG00000017497,16.23374326778349,8.33754343047504,2.04039032858964,4.086249240476514,4.384028264195722e-05,0.0008948652319573238,RIPOR2
ENSMMUG00000013545,17.163604161175922,8.330426325307005,1.9522264192541916,4.267141476596488,1.9799360536604753e-05,0.00046050349438538535,HCLS1
ENSMMUG00000050862,23.463898665320354,8.32907021554977,1.9840316374370055,4.198053124953872,2.6921948359814716e-05,0.0005957679057747994,KLRC2
ENSMMUG00000013289,16.780622183489783,8.255293775400817,2.723093037798423,3.031587118328902,0.0024327170854624323,0.023696466425059987,LILRB2
ENSMMUG00000059436,16.037673693029898,8.247335518671655,1.5171103370544838,5.4362133835856055,5.4424772628408006e-08,2.2692475319088655e-06,IL10RA
ENSMMUG00000003486,101.87486779489153,8.231343633762533,1.358799166898632,6.0578073892627,1.3798948165276129e-09,9.072808418669055e-08,RGS1
ENSMMUG00000065286,20.769418942378373,8.170724502959757,2.5965687029286415,3.146739192282525,0.0016510215827629222,0.017734003060190177,CX3CR1
ENSMMUG00000002296,17.42433386998733,8.166652946829686,2.553057558384173,3.1987735333308938,0.0013801353746414754,0.015638025522305754,MSR1
ENSMMUG00000014789,66.1944014418852,8.162280110789585,1.1102292098651056,7.35188737448307,1.9542744745187123e-13,3.107750896920687e-11,CD37
ENSMMUG00000004362,39.40528127366476,8.150653299855696,1.4661698752653263,5.5591466155180065,2.710968971329723e-08,1.2090467799650593e-06,FCGR1A
ENSMMUG00000003364,17.631524001698615,8.146166110368757,2.474502512413022,3.2920419637905267,0.0009946276936829536,0.011890321974482584,BCL2A1
ENSMMUG00000017600,22.914866418170277,8.145434362819511,2.3584610676887077,3.4537073663895748,0.000552937017506787,0.007428258007291571,CD3G
ENSMMUG00000043342,14.688559085484663,8.077538667522678,1.8861253346802953,4.28260970731929,1.847140075970807e-05,0.0004355428910168406,LAIR1
ENSMMUG00000002005,17.43637961674436,7.986988274688324,1.8575702349560352,4.299696519888175,1.7103215541021235e-05,0.0004089223352080532,ARHGAP30
ENSMMUG00000017795,21.29806206113308,7.940965694746833,0.7512669564920572,10.570098453186512,4.100639186412013e-26,2.3366808963904453e-23,IL2RG
ENSMMUG00000009785,31.06817868205642,7.91501547644013,2.872673962725449,2.7552780368193126,0.0058642278823435815,0.046755307959400465,CCL13
ENSMMUG00000021218,62.658244322350924,7.8814639653469545,1.6199323636740364,4.865304343615711,1.1428081527895e-06,3.703564999419242e-05,FYB1
ENSMMUG00000050742,16.354865894417205,7.8650431171870965,2.428239995001838,3.2389891993279454,0.0011995411581648442,0.013832145766494443,SKAP1
ENSMMUG00000008603,15.733687330469404,7.855419658072698,1.5924208494066738,4.933004777599828,8.097417372287828e-07,2.7142225486129496e-05,EVI2B
ENSMMUG00000018459,42.23904319390179,7.844930761456438,2.020809076726802,3.8820741908796426,0.00010356926661161169,0.0018785322150933707,GPSM3
ENSMMUG00000017260,16.42576622177341,7.839726193861957,1.7206558380149148,4.556243044458261,5.207667591403477e-06,0.0001430121726506706,GPR65
ENSMMUG00000038489,16.827591728076452,7.833941553273419,2.473935171348171,3.1665912850110427,0.0015423692865586141,0.01679414200873854,TFEC
ENSMMUG00000011994,10.555089392241115,7.6971396117527116,1.8635468900191328,4.130370774664911,3.621786343055342e-05,0.0007691234476339264,TAGAP
ENSMMUG00000041688,11.167511677517318,7.646670959461412,1.6450728243944692,4.648226416527217,3.3480130039465494e-06,9.74200549829213e-05,MARCHF1
ENSMMUG00000013434,9.428301966921696,7.6434943007947105,1.4805676831975867,5.162542981005117,2.436174135940323e-07,9.00462634678915e-06,ALOX5
ENSMMUG00000015301,11.713026760206535,7.5954456563131325,2.3027214466839,3.2984648087814405,0.0009721506479973077,0.011724102523819382,ARHGAP45
ENSMMUG00000031572,11.031889320746682,7.595183104256876,1.8123600366887591,4.1907694666085895,2.7801002141242662e-05,0.000613236298844572,SELPLG
ENSMMUG00000043070,10.858340722326027,7.525869044069923,2.6327205857449925,2.858590115798519,0.004255282243842984,0.03683243035873206,PILRA
ENSMMUG00000057791,21.66662494207312,7.512245435158836,2.224276766511805,3.3773878989617936,0.0007317777417802941,0.009388172979913042,TRDV2
ENSMMUG00000010655,37.66432082338508,7.501891810837529,2.0196154898517253,3.7145148908460284,0.00020359388161239036,0.00323010432126572,CAMP
ENSMMUG00000016783,14.081171483208093,7.433673278688298,2.5769905184804878,2.8846335387650295,0.0039186952273198095,0.03433949494757638,CD1B
ENSMMUG00000044324,9.35917906060452,7.425276414729077,1.9934900543971756,3.724762207040182,0.00019549941693563662,0.0031161422214589355,ITGAM
ENSMMUG00000002420,13.053267230135905,7.4190326266126565,2.337517369418538,3.173894116756084,0.0015040854865855393,0.0165352677769645,RUNX3
ENSMMUG00000063299,10.436839514430714,7.394199259761478,1.9218450994580394,3.8474480913402664,0.00011935455490966658,0.002125381371021615,LILRB3
ENSMMUG00000008160,9.600849827019033,7.393373166369168,1.6302440905584177,4.535132627799723,5.75672990558579e-06,0.00015745807637758253,NCF4
ENSMMUG00000059959,9.391537874350707,7.387833707526579,1.8343606945888107,4.027470567440735,5.638012252365523e-05,0.00108906010682699,FCN1
ENSMMUG00000007329,76.67250857055907,7.34376161312748,1.701150781840724,4.316937505787223,1.582089272782933e-05,0.0003795904016592876,CORO1A
ENSMMUG00000006528,8.654017714739561,7.322110712665545,2.5088224140101563,2.9185448407094405,0.003516692926210702,0.03151924212726526,ARHGAP15
ENSMMUG00000003674,13.442178355979365,7.307392520373528,2.0767862326430673,3.518606010342054,0.00043382045188791827,0.006103835905369517,TREM1
ENSMMUG00000016143,15.48575736269276,7.2935179228654015,2.4420046722709685,2.9866928616818393,0.0028201289353845652,0.02623679137436688,SPN
ENSMMUG00000002102,9.191277582468214,7.292443609727257,2.64243155040055,2.7597474033421374,0.005784606880274981,0.04626332379803546,CCR7
ENSMMUG00000005486,73.21878886521105,7.263595768927999,2.006467866406093,3.6200907527805413,0.0002944997053394784,0.004416203914717879,PTPRCAP
ENSMMUG00000049268,139.96875376293661,7.257287679487405,2.352637469027269,3.084745429344893,0.0020372644610025755,0.020885778687159837,CD3D
ENSMMUG00000047845,12.27241181510564,7.253801508389482,1.7353011271585963,4.180139916273175,2.913297885699489e-05,0.0006384977866158046,GNA15
ENSMMUG00000051173,9.56352680146956,7.251188975715956,2.5467312211810347,2.8472533400494657,0.004409825324441763,0.03783486269577513,CLEC4A
ENSMMUG00000002192,10.432379878701454,7.226982775912154,2.5228752807962596,2.8645818645586014,0.004175602069111802,0.036234475823079315,CLEC7A
ENSMMUG00000054052,8.97476898293483,7.203372750038525,1.9658747898727318,3.664207296999247,0.0002481057871284016,0.0038124660053573266,SIGLEC11
ENSMMUG00000000108,12.338513930663654,7.191740195212122,1.5259965919625513,4.712815371339054,2.4431754394864092e-06,7.525420565409038e-05,NCKAP1L
ENSMMUG00000047872,7.452666203614513,7.179816820701904,2.066220181354569,3.4748556255001692,0.0005111283625532279,0.006962342117806717,PVRIG
ENSMMUG00000058581,66.87588302897774,7.172484957840118,2.0916366076742414,3.429125753261432,0.0006055288940666567,0.00800891020817756,IGLV2-23
ENSMMUG00000002529,6.309408314330464,7.1636090934271355,1.2594728396437873,5.687783704373646,1.2869868315382328e-08,6.423661280334625e-07,ADA2
ENSMMUG00000013995,10.791226530914415,7.146974782420708,1.642681650459006,4.350797234767714,1.3564344349768757e-05,0.00033126066665613844,RGS18
ENSMMUG00000017351,12.407430329326257,7.141452083827891,1.9075083648716742,3.7438640979738644,0.00018121169309218577,0.002957340232373189,STAB1
ENSMMUG00000001676,78.07221225152719,7.113428833608267,1.416745199585714,5.02096554531357,5.141238202486355e-07,1.802860863005215e-05,IL7R
ENSMMUG00000008018,10.184448041935264,7.089383571644788,1.425210140575717,4.974272473798857,6.549313619429281e-07,2.2618286126089607e-05,AKNA
ENSMMUG00000064944,8.134052876320721,7.085208020916822,2.470803132075686,2.867572866869665,0.004136335423956514,0.035939341332928386,CLEC12A
ENSMMUG00000058704,20.671147938745865,7.061929231956016,0.6706637025051555,10.529762093247816,6.299348531923728e-26,3.3134573277918806e-23,RGS19
ENSMMUG00000004512,13.562294410871264,7.061274713353772,2.0920964726588855,3.375214673718876,0.0007375813111446904,0.009427254216088586,FCER1G
ENSMMUG00000022311,50.78236195218629,6.989576423863799,1.8730846375444987,3.731586007254169,0.00019027802302343266,0.003072941332428933,PLAC8
ENSMMUG00000003840,8.254754488002552,6.964780421449191,1.9317815582321494,3.605366451382288,0.00031171276024911915,0.004613618732864669,LAT2
ENSMMUG00000014247,5.804033732405175,6.947654325641303,1.6296631659257017,4.263245602470747,2.0147885615298194e-05,0.00046544338458584137,MYO1F
ENSMMUG00000015812,6.185784720498394,6.941290994628225,2.499476103029167,2.777098363219368,0.005484657803043859,0.044488837553041415,CD48
ENSMMUG00000014434,31.240435809601564,6.933448751978434,1.3413892050975442,5.168856828152454,2.355302400243045e-07,8.753020550468447e-06,FGR
ENSMMUG00000039346,12.032439244130018,6.913902089020672,1.911662309565326,3.616696345597124,0.00029838699793566573,0.004462483404542284,APOBEC3G
ENSMMUG00000015470,9.175633547618576,6.872145936946072,2.04903709424778,3.353841644076677,0.0007969795932817509,0.009962973416564191,CD84
ENSMMUG00000008604,6.369210159824051,6.8688242489367815,1.797258513200559,3.8218343095811935,0.000132462682971148,0.0023106628218283417,EVI2A
ENSMMUG00000008649,10.813603430735547,6.861217405360893,1.705868650049641,4.022125270407678,5.767536768596464e-05,0.0011109413077088062,CTSW
ENSMMUG00000010578,5.996842228583465,6.833483015325817,1.874775491792634,3.6449607140915505,0.0002674326508781628,0.004072838455912867,PLD4
ENSMMUG00000013919,6.618751337998846,6.811655761629813,1.6182097244228222,4.2093775972452345,2.5607512379206104e-05,0.0005703718881075288,TREML1
ENSMMUG00000001016,5.711794574773242,6.6743388009608156,1.9203381287281258,3.47560604099516,0.0005097004390668104,0.006958812856943572,APOBEC3H
ENSMMUG00000004979,34.08960431569172,6.608375882758632,0.7967287633728972,8.294385977459282,1.091475145772611e-16,2.870579633381967e-14,PRMT9
ENSMMUG00000016754,5.213198873581515,6.597471229004851,1.6558374642251361,3.9843712752883,6.765902045243584e-05,0.001281585545301264,TLR1
ENSMMUG00000016876,6.663056520775973,6.588286452833498,2.263835379448053,2.910232127585086,0.003611604098764742,0.03211462786391848,ITGAL
ENSMMUG00000014381,396.700444597003,6.5808763892744535,2.232090077170227,2.948302336264798,0.003195244032550812,0.029093313840988618,GZMB
ENSMMUG00000064111,5.141159787509906,6.565037018606063,1.976047330778388,3.3223075765194445,0.0008927622406706159,0.010999474237307516,IL18
ENSMMUG00000008040,11.812094297073177,6.51251526773147,1.459012662884987,4.463645472996726,8.057684723968449e-06,0.00020870624296400096,TNFSF13B
ENSMMUG00000064030,10.535668501515,6.468046650551455,2.345718088184999,2.7573844798869716,0.005826579690855281,0.04654457000708926,EOMES
ENSMMUG00000010240,939.3826809665696,6.443855504207414,1.8108991169130808,3.558373541642577,0.00037315837480433455,0.005371909404025346,CD52
ENSMMUG00000010256,12.030836244366691,6.443024994723733,1.3172576801211102,4.891241168646178,1.0020209783456074e-06,3.303964669796092e-05,EGR2
ENSMMUG00000006268,20.613258658643907,6.44239246840566,0.8977380862550232,7.176249473028985,7.164976152416781e-13,1.042427807026084e-10,JAML
ENSMMUG00000053589,106.04348821392742,6.429508014913502,0.5713544405766241,11.25309887926082,2.235955982524199e-29,2.891187231126657e-26,COTL1
ENSMMUG00000011918,84.27109755466624,6.38401413624543,2.2254238770160955,2.868673335528905,0.004121972712411164,0.0358601137499587,CXCR4
ENSMMUG00000006786,6.610825911822363,6.380013614199437,2.338011097540259,2.728820928571139,0.006356120886242051,0.04992915916575413,PTPN22
ENSMMUG00000009077,10.717396510344479,6.370953611159646,0.7929617557737738,8.034376897461915,9.405565855249852e-16,2.143841977273283e-13,ADAP2
ENSMMUG00000015419,4.723152103759595,6.368087784202476,2.0800674848626772,3.061481336805227,0.002202447218027482,0.022214178723067076,GPR35
ENSMMUG00000011713,6.067805673852436,6.364125165578739,1.9234245361589548,3.3087470009547584,0.0009371448013754929,0.011443207413938608,LPXN
ENSMMUG00000008987,1081.9349438305517,6.307463963844691,1.489434153027136,4.234805513909667,2.2874959542343312e-05,0.0005179436203660383,LYZ
ENSMMUG00000004901,4.147368990817244,6.276295611527564,1.4435813824702357,4.347725516373491,1.3755660277778417e-05,0.0003347373842685011,SEMA4A
ENSMMUG00000012290,5.247413794740623,6.267445925714128,1.9438721283253801,3.2242068983793954,0.0012632209652210114,0.014468852529616879,GLIPR1L2
ENSMMUG00000023560,4.211996170402566,6.239878025037416,1.3584110977558543,4.593512255123597,4.3584741116655795e-06,0.00012164590194109892,DEF6
ENSMMUG00000023230,9.742490190534614,6.203757636377214,1.0764404513830028,5.763214888855831,8.252661018778526e-09,4.4787060354291717e-07,SNX10
ENSMMUG00000000951,93.94826700482302,6.16902619149727,1.5312531041781594,4.028743631385652,5.6075728381681305e-05,0.0010862488121074695,ITGB2
ENSMMUG00000001616,7.5826486953641465,6.162755743769125,1.900100296547041,3.2433844439519315,0.001181187135667038,0.013666594980864984,PADI2
ENSMMUG00000017033,140.17603227685856,6.144663469281105,1.5800614180297983,3.8888763431379623,0.00010070941096943665,0.001840734141840703,LCP1
ENSMMUG00000014825,31.36312729930107,6.1214137304161715,1.7657654301258738,3.4667196593489784,0.0005268510615124299,0.007148030870281737,RARRES1
ENSMMUG00000000413,3.946623218034463,6.112329852219494,1.9124446151037682,3.196082021903595,0.0013930750398814648,0.015719219674438047,SLC7A7
ENSMMUG00000018981,6.446479744133252,6.084142879737581,0.5746856923984106,10.586905086058149,3.427366954595385e-26,2.130575930502113e-23,C19orf38
ENSMMUG00000057432,27.189426296787435,6.0755584607222755,1.5127505481140622,4.016232860266777,5.913582669398018e-05,0.00113587298576808,STK17B
ENSMMUG00000049314,24.948255531437532,6.056600639492149,1.3485494419130608,4.491196578525306,7.082414415167703e-06,0.00018698667865218823,DUSP2
ENSMMUG00000016755,24.4066866032907,6.050982670249204,0.9500766338266077,6.368941677765258,1.9033696246862853e-10,1.48904234255634e-08,LIMD2
ENSMMUG00000012997,220.38164111168922,6.041995153122973,1.4986971166790515,4.031498483503706,5.5422354242372034e-05,0.0010766422111060795,VMO1
ENSMMUG00000003036,4.130198891694659,6.01372414931532,0.8851765561779622,6.793813174720229,1.0920779306043476e-11,1.1853379189638934e-09,GMIP
ENSMMUG00000050246,21.1974521357373,6.00167862415288,1.1512276238308714,5.213285800232496,1.855247272738707e-07,7.008939696678054e-06,EFHD2
ENSMMUG00000020184,261.56727730898945,5.96734853693578,2.0617842006649214,2.8942643633661183,0.0038004803979034218,0.03348928474338093,CPVL
ENSMMUG00000028749,534.605649456774,5.930084029656238,1.0372807072802204,5.716952015048163,1.0845172574558407e-08,5.608141542082057e-07,APOC1
ENSMMUG00000014149,23.75614492279701,5.8764175579519,1.0717572819649546,5.482974230114961,4.1823396119848787e-08,1.7763253581833912e-06,LYN
ENSMMUG00000019758,50.46687327806073,5.875488721239136,1.979311677382677,2.9684504913387513,0.00299305314018035,0.027545756894418884,HCST
ENSMMUG00000014671,12.3101943759478,5.8691692209913064,1.0143461953961281,5.786159841314578,7.20136936705901e-09,4.0034929863373587e-07,OGFRL1
ENSMMUG00000023573,4.587988787228489,5.853948836213396,2.0737015775826015,2.822946608854676,0.004758449524083488,0.039830142286017806,FCMR
ENSMMUG00000022948,54.20941299034093,5.827344938270953,1.6020567385205315,3.6374148294225788,0.00027538821164807927,0.004175398206761787,APBB1IP
ENSMMUG00000005665,9.192158040074437,5.799419733759764,1.0529830439342243,5.507609801665555,3.6373853597684223e-08,1.5842319165666542e-06,OTULINL
ENSMMUG00000053320,3.3697011860897446,5.784461005338421,1.508370404336399,3.8349075192066424,0.00012561154809384505,0.0022137416646023514,SUSD3
ENSMMUG00000017669,14.402147406195299,5.780589768641519,0.6282557001582537,9.201014439161357,3.545862077012933e-20,1.426270875447908e-17,SEPTIN6
ENSMMUG00000045105,35.95590683828047,5.774676496112002,2.116328000274009,2.7286302006892753,0.006359797840504804,0.04992915916575413,PLAAT4
ENSMMUG00000004327,70.39287884125967,5.731291413412998,1.4113392020249977,4.060888697196044,4.888627455762025e-05,0.0009831746698451935,CD44
ENSMMUG00000016307,7.150757411256963,5.729004678782548,1.8823948524223837,3.0434659717700066,0.002338698889747927,0.02311809628257157,SLC2A5
ENSMMUG00000056769,3.653375219419103,5.698552283851973,1.4596831326940578,3.90396528959985,9.462935851076402e-05,0.0017394504126252805,CCR1
ENSMMUG00000018237,4.111925030776214,5.640137506347995,2.0337557083270807,2.773262040890564,0.005549741210555824,0.0449102134884979,PLXNC1
ENSMMUG00000010670,136.49813952861948,5.636793309191705,2.02328672321496,2.785958729682642,0.005336966609904066,0.04365901265566335,CTSS
ENSMMUG00000019159,2.892874000518041,5.636381984182714,1.1904704471124954,4.734583708359873,2.1950516465713865e-06,6.853773132079973e-05,PTK2B
ENSMMUG00000021787,5.115021808144036,5.609998053456593,0.8728491785049279,6.427224990995303,1.2995440780704662e-10,1.057890762600696e-08,STAC3
ENSMMUG00000005733,3.7646714984623495,5.568019552575175,1.6858958311971448,3.302706756574252,0.0009575646702528724,0.011589074717148923,RAB37
ENSMMUG00000008992,8.025365165272472,5.534800947342206,1.22736454654765,4.5095004274896,6.498046373817897e-06,0.00017493559489829442,NPL
ENSMMUG00000018474,16.146138096781545,5.529385469784555,1.548293068876017,3.571278319936297,0.0003552431507100384,0.005135629311956115,SIRPA
ENSMMUG00000013376,2.762288650001289,5.528469953556364,1.9167045266099765,2.8843621313580448,0.003922074517996073,0.03433949494757638,POU2F2
ENSMMUG00000011766,5.0293932740591325,5.501032799158347,1.5808102177320327,3.479881858968881,0.0005016349341935915,0.006887911004047747,ARL11
ENSMMUG00000004891,61.73497925272589,5.495478645666668,0.8547972428367009,6.428984992311815,1.284588079724207e-10,1.057890762600696e-08,CXCL16
ENSMMUG00000009852,39.67472423244654,5.489122371570817,1.9046489752686087,2.881960110679553,0.0039520976151908565,0.03455811188321621,CARD16
ENSMMUG00000049590,97.1850866185679,5.433628374511777,1.0322265163031812,5.263988367564697,1.4096337260378612e-07,5.4458053212694324e-06,RGS2
ENSMMUG00000045607,4.534743699608241,5.366980151902835,1.6054903760656778,3.3428915127195267,0.0008291030667516601,0.010299466317436732,RASSF5
ENSMMUG00000064297,70.33645454642247,5.362823372241915,0.9298636431300131,5.767322350823526,8.054091089051804e-09,4.405909989354899e-07,IER3
ENSMMUG00000012840,10.775539227248585,5.354128956308877,1.9378450463494208,2.7629293510310173,0.005728516439905371,0.046084229901262264,HVCN1
ENSMMUG00000013746,198.97257531240828,5.3453269305680475,1.622979914303613,3.2935262374221166,0.000989391070924362,0.011848434576148488,GMFG
ENSMMUG00000003140,2.9223141799123753,5.339503130147949,1.9066026865583003,2.800532679300133,0.005101834152474937,0.042031737270630865,RELT
ENSMMUG00000000320,3.7731621441180656,5.3253514771025126,1.8382887516983497,2.896906958812946,0.003768615039615306,0.033251341472115434,RENBP
ENSMMUG00000000504,26.90839824577626,5.293145752557071,1.8857298150574755,2.806948116475392,0.005001329629873764,0.04140325909089201,IKZF1
ENSMMUG00000045482,57.46731763472872,5.244196944779947,1.6186230257969143,3.2399124819060416,0.0011956639185940147,0.013810726140786945,G0S2
ENSMMUG00000010297,19.7218075210374,5.216291247304797,1.2658853064213476,4.12066655710795,3.777778453198615e-05,0.000789983151772848,CTTNBP2
ENSMMUG00000014521,11.539294951114778,5.160762588272749,0.8746703831618374,5.900237035141351,3.6297971300450737e-09,2.1772414715130012e-07,RGS9
ENSMMUG00000019022,23.917130559292783,5.152195098883161,0.9030457095648712,5.705353609803123,1.1610180414369384e-08,5.8807713832191e-07,STK17A
