,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AL035665.1,5.281269487329983,5.911622656489059,1.4253106408767058,4.14760297646612,3.3597436755006615e-05,0.00031022222672198377
SLC16A9,1.9174717312541414,5.885731462167826,2.200236929276848,2.675044393560965,0.007471935531775284,0.026746396559976668
TDRD9,3.8578391374854504,5.883263439772488,1.6389882471641053,3.589570242466431,0.0003312235726126914,0.00215998059622463
EPB41L3,21.343227368729252,5.881361444693706,1.0554689389864094,5.572273354004818,2.514364874945632e-08,6.317427387431518e-07
SPATA17,3.834164081712635,5.8305202553132585,1.7923445174035755,3.253013133747,0.001141882192292463,0.005957622293486242
CCDC86,20.124598597287758,5.808363480585718,1.8974260735707185,3.0611803861507525,0.002204662282853548,0.010004523085724687
RAB25,3.98407794993731,5.785518517516119,1.787275691910862,3.23705992517055,0.001207680486905931,0.0062421646691477525
PRKAA2,1.8215007182642893,5.760768643142676,2.1849658909918843,2.6365485460862383,0.00837542149367172,0.029353767234187356
KRT8,15.342190431523367,5.726510442169309,1.2990897217760933,4.408094642100718,1.0428397704849492e-05,0.00011103955570025077
MCRIP2,5.281566560328334,5.705000122912967,1.3603775002926228,4.193688973601664,2.7445423321841704e-05,0.0002579757884308893
CD109,34.02298521603318,5.686280171998039,1.0209493647608927,5.569600577918741,2.5532396917084005e-08,6.397669347076947e-07
HOOK2,5.756840204554643,5.677202510469912,0.8496518123989827,6.681798858805928,2.3602684308751086e-11,1.3032356407843938e-09
RPP25,2.2443168585195714,5.673839121080971,1.531969315855769,3.703624519340666,0.00021254078049944025,0.0014858518096932058
STRBP,3.318887570805599,5.651890556505601,1.3806764555874589,4.093566261402494,4.2478860872354145e-05,0.00037590938205756
PIGH,12.085627642329616,5.639541106051898,0.6731359510175606,8.378012045749099,5.382913726348677e-17,1.0560818610778968e-14
PLP1,9.143598126226914,5.632544745178895,1.8978928949760885,2.96778851962026,0.002999506267856187,0.012876372111686173
SPINT2,53.56452636668873,5.626396367996354,1.6703474984453122,3.3683987153769874,0.0007560617069282758,0.004269225351858929
PLA2G4A,2.5025533060436977,5.610159750026717,1.7042074454464804,3.2919465086346498,0.0009949653428772047,0.005332913031037546
COLCA1,3.6576486343792816,5.53986691549339,1.9610723619142179,2.8249171336471663,0.004729284524456207,0.01847827652542826
ALCAM,10.535123111851048,5.534420845291831,1.5820078305128733,3.4983523713012343,0.0004681421785233298,0.002905896088816999
DDR1,1.4372270967704597,5.5186938307192355,2.181369654951526,2.5299214272061885,0.011408807234969795,0.037464605239906155
DNPH1,45.019211052247876,5.5164636479519915,0.7203418431771772,7.658119128025092,1.8867583650758683e-14,2.0711665338529263e-12
TSPAN1,5.51632244231646,5.508352029838839,1.7219726759087124,3.1988614609880464,0.0013797145308859311,0.006967331702792536
HSD17B8,5.122923984426348,5.487596531405148,0.7882298477508314,6.96192430046095,3.3565586621355813e-12,2.2421995652412046e-10
TMC4,1.5401677171608081,5.484948844470996,2.1761646694341428,2.5204659010925035,0.01171995930983373,0.038254776918929846
MAP9,6.0657999403850855,5.460303314769546,1.186318226698001,4.6027306939114965,4.169872734381496e-06,4.9935579849002305e-05
PNPLA4,4.684474101466385,5.450180003461077,0.8464020274323021,6.439233162041309,1.2007861805408146e-10,5.620532675516168e-09
RARRES2,438.4431602075891,5.450068486123924,1.917760869366065,2.8418915899173074,0.0044846738644924045,0.01771014034453296
EPHA7,3.091001318031379,5.395225275647762,2.0664340493579156,2.610886748272548,0.009030779483114672,0.031130025276187065
SYNE4,2.5716162275501526,5.395026019745451,1.583875274913062,3.4062189777169047,0.00065869323898546,0.0038301896879186326
OSGIN2,2.4158030410025497,5.358263284001023,2.074461727867137,2.5829656011586843,0.00979550890823683,0.03325640193035781
AP1M2,3.146487269266264,5.300163589906469,1.4904989848782826,3.555965917238979,0.00037659290118474285,0.002408157518602298
RAPGEF5,19.718098215246073,5.298135692729012,1.8668076576536832,2.838072616108737,0.0045386855702993865,0.01783434294227943
TSTD1,72.36736575510847,5.289788142684002,1.4035792669788567,3.7687847541877995,0.00016404427030791685,0.0011910647374088988
MKKS,1.7855647632999196,5.289262253164055,1.5621034639295783,3.385987148289495,0.0007092270501074463,0.004043109934897929
ARG2,15.880083500679742,5.283174798571302,1.2449502578192126,4.2436834446910945,2.1988046828751682e-05,0.00021208345168192391
SHMT1,4.7394754620844655,5.2814164625410545,0.9367574586091527,5.637976419619459,1.720600622521241e-08,4.5201305812730377e-07
MSMO1,7.551501687927579,5.207722312237508,1.1909631977971284,4.372697932119146,1.227204689579377e-05,0.0001272897012667203
SH3YL1,6.163405266820431,5.184913008412234,0.7338536440930744,7.065322970249683,1.6024285445375111e-12,1.2416801352252429e-10
PDRG1,12.977062516128157,5.1848814563480214,0.7151974884314913,7.249580067344826,4.1806576535262744e-13,3.671413735539598e-11
ANK1,2.1706569087913445,5.174628658604761,1.771833339468444,2.9204940122399816,0.003494769128446742,0.014555224089163238
ATPAF1,11.064373850893912,5.151431002253011,1.0501359391299352,4.9054896707193025,9.319454528100236e-07,1.4133995099278333e-05
CRAT,2.7796903918180083,5.100628576062516,1.2993432083682643,3.9255437233307786,8.653404927810293e-05,0.000695061383617933
LINC00709,2.557643477371842,5.0981522373226795,1.1369570823575401,4.484032261579649,7.324558095127515e-06,8.127527099298535e-05
ARFGEF2,4.078816783643579,5.080287558419865,0.8970295648784423,5.663456097022066,1.4835414061307535e-08,3.99992260407359e-07
PHGDH,21.781496883407087,5.075030663977212,1.6597048304474677,3.0577911028968625,0.0022297495363161287,0.010103449864555785
BTBD11,2.3109475356164335,5.060072115204859,1.952730689463747,2.591280068730031,0.009561963827938391,0.032667976456991446
SYCE1L,5.228325935129974,5.047709437408143,1.9487345899281536,2.5902498285280826,0.009590630197696536,0.03275377816776287
RAB17,2.2607195937810953,5.0419692142147525,1.623273223666973,3.106050873447508,0.0018960409250564816,0.00892009865813562
ENPP5,1.8028763724816066,5.024551150544501,1.9238965043839087,2.6116535578162603,0.009010551208864525,0.0310835363624915
MCOLN3,3.355529746457198,5.021638674064069,1.362169214905278,3.686501367903298,0.00022735822039399574,0.001572745799139561
C1QTNF4,2.8066402574356566,5.018545587642048,1.5978934226669752,3.1407261062917513,0.001685295612494731,0.00817470323135924
LRRC61,1.028636472703542,4.990104825783072,2.0194224014878075,2.4710554969117,0.013471491073401043,0.04276097046052702
ZBED5-AS1,3.726472714689848,4.979191028476574,0.9529350523668565,5.225110584514114,1.7405105685448953e-07,3.3210174845800545e-06
PARD6B,1.7509867230333183,4.959720051619939,1.9199091250807558,2.5833097967130723,0.00978574084258951,0.03323547562044857
SPR,2.2132515706689,4.917357371042929,1.866691994702603,2.6342628483958066,0.008432018434724426,0.029496070556370994
GLRB,2.101980233980229,4.910911840061974,1.7065743304963286,2.8776430960576547,0.004006581504881449,0.016225159445108404
SEZ6L2,3.1628098794361064,4.89474697920166,1.397610540225348,3.5022252897523516,0.0004613893034255109,0.002868827219748237
SLC7A2,10.958174486347602,4.893844121679426,1.1890740715011887,4.115676423337547,3.860455761335421e-05,0.0003479207118594253
SIX1,8.075529703344351,4.889183376452749,1.8318331264338392,2.6690113340022803,0.007607488307985945,0.02714731025075015
GOT1,6.3890840987093975,4.8724719208965475,0.7997037306757122,6.092846305443063,1.1092054693143858e-09,4.010973973548216e-08
SLC25A23,1.5280802634181354,4.865854253188272,1.824984100171409,2.666244737546619,0.007670383143663258,0.027262779532262395
REPIN1,2.8980249582315603,4.861876643507587,0.9317764511840692,5.21785739200565,1.810047365631466e-07,3.4201735160835547e-06
FHIT,3.988073158356786,4.8582097699944145,0.7995004778849294,6.0765564303935875,1.2279080606008102e-09,4.3548231641538736e-08
RRAGD,1.7797836936077533,4.8500950831792204,1.357317510249051,3.5732944182597985,0.00035251802356051965,0.002274715671974494
ECI1,3.9306742739783807,4.843271203085692,1.4732578137673018,3.287456654107844,0.0010109675111647884,0.005401003140469591
IFT22,6.834299627221704,4.841460494282089,0.5585589549809962,8.667769894490027,4.4066615586663515e-18,1.069311216643748e-15
NUCB2,106.47532019305211,4.795981567155506,0.9277374569505833,5.169546115901805,2.3466322474272646e-07,4.242803128142511e-06
LAPTM4B,25.22457959215556,4.794395941704342,1.8775607388708888,2.553523751560524,0.010663900519113714,0.03561456960765939
SLC36A1,1.6448981013360764,4.782231947601164,1.7471672395380717,2.7371346253410316,0.006197692422273058,0.02303463193300277
MBOAT2,4.029895864961202,4.770488492891921,0.7966239103949698,5.988382259988519,2.1193847875187814e-09,7.029801124356361e-08
DPCD,4.983215478850749,4.768058953296343,0.6086532516567982,7.833785394750363,4.7339653747142856e-15,5.669077236394861e-13
ACSL3,47.85911975416473,4.762227096562548,0.9899485996209189,4.81058016384502,1.5049282954349364e-06,2.099386355855605e-05
NPM2,1.8145396369929707,4.743768095110322,1.5989686338037155,2.96676744923106,0.003009484904031358,0.012913196975371405
NDUFA7,9.972521162891685,4.7416303804983775,0.772673329713773,6.136655942628244,8.427663412720975e-10,3.108459373148005e-08
MSI2,11.249616476201458,4.7167640114736,0.9199330574261773,5.127290484234078,2.939418062709065e-07,5.133755000236574e-06
NCKIPSD,2.876912136596439,4.71570595480481,0.8323044136991047,5.665842782025226,1.4630362677238098e-08,3.956204523366935e-07
CCDC181,1.6489704914151637,4.688217661068382,1.640350485505405,2.858058507919364,0.0042624179123759145,0.017014612800873727
NUDT8,1.540481443379972,4.683507052130695,1.798216172295603,2.6045294911076953,0.009200050299407538,0.03164254524835394
AAK1,35.34569103699535,4.6674695157148145,0.47547670353113985,9.816400006670639,9.570022954038178e-23,4.202151507580288e-20
SLC26A2,3.410899733812813,4.66565151488237,0.7302514644529876,6.38910257903733,1.668621017952418e-10,7.505538734897193e-09
DMRT3,1.4238795273527687,4.662689164047748,1.8546160640268383,2.514099416309312,0.01193367881358723,0.038842376399607435
NNT,2.10161888568326,4.633949367300846,1.3812584917296915,3.3548748442429104,0.0007940089880601343,0.0044346195511220455
FGF13,1.3593809378908897,4.633867617410393,1.6282244084897566,2.8459637340214616,0.004427723720516557,0.017537818052784867
PFN2,14.138237855470143,4.624782892601453,1.5719667762239091,2.9420360293560712,0.0032606198806711404,0.013794450524899709
PRR34-AS1,9.270925767519874,4.614967875158804,0.9773147832306247,4.722089499049124,2.334339109814015e-06,3.0618692648072596e-05
CHCHD6,1.8603771116853571,4.596567764788235,1.3358422082374244,3.440951136626512,0.0005796732053130564,0.003461895483284775
FAM229B,8.383523417903351,4.5883986685427,0.832591132224612,5.5109867147910805,3.5682765853171505e-08,8.635978580894867e-07
GSTM4,3.5911537818981323,4.577578408549961,1.0506307629112401,4.356981129950681,1.3186863185576063e-05,0.000135709894457809
CMTM4,1.6616113045774454,4.571297268439556,1.8172219803477005,2.5155414791785105,0.011884969118793982,0.0387111622198514
TMEM116,2.09199134242309,4.56928354855825,1.8400090484401574,2.483294064467671,0.013017357769782767,0.041605911956730295
THAP4,4.479357479671259,4.565130107056565,0.6593109175818794,6.9240929966697,4.387776098942709e-12,2.8097002366910224e-10
HSD11B1L,1.2822818826504547,4.560490502904897,1.5898695294260612,2.8684683985051413,0.004124644003691895,0.016579486642564503
RETREG1,6.21783265464323,4.551583909818522,1.8848939160424545,2.4147692722013137,0.01574518001662083,0.04854105815221019
CCNA1,1.1885246327846093,4.5485236150694615,1.5552828591506094,2.924563585529103,0.003449396002466472,0.014398768917493589
KIAA1549L,1.7441920389516894,4.518130121625306,1.4563288428636338,3.102410656607705,0.0019195147888837684,0.008990939358021302
SAMM50,12.701245808001126,4.507215954247901,0.5654160951209285,7.971502744866007,1.5675641178417931e-15,2.0948563377708948e-13
CHCHD4,2.221121899297892,4.506581797486153,1.1280688403072727,3.9949528224346778,6.470713666924172e-05,0.0005399678798435094
RCBTB1,0.9868210628948055,4.5042393831659595,1.753104259986837,2.569293501802214,0.010190610649841211,0.03434489064407376
ANKRD39,2.390756963680388,4.502058715390073,0.8505074743001788,5.29337936635359,1.2007646173006278e-07,2.445808982311933e-06
MARC2,3.5844339218241763,4.497603404228384,1.7598022149248351,2.555743688742025,0.010596113735915503,0.03545238198798144
AFG3L2,3.6683216801076086,4.496656785788712,1.242610019734773,3.6187192396440633,0.00029606462301786,0.001972294185889465
EI24,69.25394212755057,4.4834886933412195,0.9189170214045788,4.87910071193168,1.0657063866701099e-06,1.572300574637613e-05
TCTN1,5.982023348210198,4.4712781082600985,1.3355166172840434,3.347976393849039,0.0008140394493770033,0.0045191196644824485
ERMP1,1.429695859978588,4.467040705408247,1.4732372725457,3.03212577407125,0.002428379973582553,0.010843627959518026
METRN,1.1824433688907399,4.435433130080114,1.538093338634681,2.8837216953408786,0.003930059073507303,0.01598547627561131
FUCA2,15.316737984963439,4.42837942115775,0.8658131111007558,5.114705892508035,3.1423017221496967e-07,5.436240934323143e-06
ICE2,3.9608438338590544,4.413748677264871,1.3269388069602055,3.3262639197176163,0.0008801854541176247,0.00483970785475171
CMAS,11.426756927486688,4.412824192458455,0.643709305559816,6.855305887835108,7.116008746775952e-12,4.2886742911124873e-10
NAXE,23.523738054113473,4.391912391349627,0.7351789700449994,5.97393637508538,2.3159615554681643e-09,7.599815481484677e-08
GSTZ1,1.026777664529051,4.3871346519940335,1.7221979513668482,2.5474044075549607,0.010852758235264798,0.03603647233971073
SLC38A6,2.254417051962654,4.386221457905664,0.80015435188692,5.481719180258283,4.212124581827948e-08,1.0036175909311502e-06
ZNF664,4.755975669222841,4.385424229997723,1.6773850379870527,2.614441008285405,0.008937359281783347,0.030923598475543806
CA11,3.430331394883397,4.378097175876187,1.2327703936984076,3.5514295267438674,0.0003831445831054807,0.0024449662289381573
FAXDC2,2.2354794871747528,4.377889129755138,0.8589018723197304,5.0970771759191695,3.449377305715148e-07,5.868396335055236e-06
HSPB8,26.91271455379159,4.364639386062019,1.5996776680206015,2.7284492828250255,0.0063632874409169345,0.02355514792962467
MT-ND1,1470.7088606245861,4.340943702343317,1.0594581021670273,4.097324560040933,4.1795270889807516e-05,0.000371285349590477
QDPR,5.814806886233252,4.33602982655309,1.3054082305933417,3.3215891588045627,0.0008950638062083024,0.004901512078465446
HSBP1L1,3.6602252509604023,4.330137405395791,1.2561032224300508,3.4472783192281997,0.0005662649046803435,0.003405609975549372
PEX7,0.7807726350136949,4.328975968751116,1.6986136049514666,2.5485348499106153,0.010817647791632344,0.035942312600775614
CMBL,2.4961393295785346,4.3183751626235924,1.1379488067390917,3.794876480426511,0.00014771697827543483,0.001086202756521359
ACO2,14.818148249207923,4.3126460224051355,0.6835325264263361,6.309350112353296,2.802095890218611e-10,1.230386962081229e-08
TINF2,26.2448207991907,4.301123582694409,0.7303847930022533,5.888846021854591,3.889015735378886e-09,1.2197487787730853e-07
MLLT11,7.75888935445474,4.297293634577611,1.6335230140551626,2.6306905979302564,0.008521157351011176,0.029751454726873933
EBLN3P,4.169784655708249,4.277904556575266,1.319479346533804,3.2421155873436556,0.0011864589096189412,0.00614625708179565
KIF3A,1.6388506059728403,4.275333756303928,1.0188147689004579,4.196379839406946,2.7121524762070227e-05,0.0002554520733718586
POMGNT1,1.4440636656974482,4.275271045736602,1.288292885927908,3.3185551922514023,0.0009048443883112587,0.0049282753128281846
MAPK4,1.4944590522176864,4.270829407878878,1.7077348310266558,2.500873865359613,0.012388729345168725,0.04002290992442779
HIBADH,11.235846373423335,4.2546826737333046,0.9303190990840007,4.573358407800612,4.799680724456189e-06,5.577248186740123e-05
NMRK1,14.043252106632156,4.232952004112297,0.6409261779432377,6.604429885663337,3.990500154666265e-11,2.0907046548964564e-09
PLA2G12A,1.7054920502423432,4.227649621875407,1.273782755541822,3.3189722529075327,0.0009034940649827853,0.004923829062178643
LANCL1,0.8363500885191402,4.205283897170363,1.6353801271653938,2.5714412370042594,0.01012762010144752,0.03418257135997349
KIF16B,0.7948612559783619,4.1967714437903805,1.510698090647825,2.7780345191213556,0.005468880801998099,0.02078670646134562
ACADSB,0.9415576214186341,4.190040548365054,1.5188595376830498,2.7586754695939613,0.005803613828836135,0.021878627602493053
TSPAN6,5.21500921417974,4.1874784719633364,0.8402777277622411,4.983445750865118,6.246183161737254e-07,9.947505170013681e-06
PPP1R16A,2.3103149628556676,4.183363393240149,0.9174588354101263,4.559728711283361,5.121974607652572e-06,5.881659758052847e-05
FH,2.3816877093380593,4.175455907286653,0.9180073159598895,4.548390666059889,5.405771556464832e-06,6.192126648715803e-05
ILVBL,4.3415922860046114,4.1730114892462575,0.594935886520454,7.014220496350557,2.312344833936776e-12,1.647201636127636e-10
CCDC151,4.315510794628853,4.1701233995099924,1.2700223907487842,3.283503842047507,0.0010252524722590098,0.005455195064454893
RGL3,4.964821911503028,4.166687546732797,1.0530123719687976,3.956921739620608,7.592179019927264e-05,0.0006168060153546194
SEC11C,29.97075665866102,4.153279574924267,0.8100779966332436,5.127011957102485,2.943768275478144e-07,5.133755000236574e-06
MFSD14B,3.519226236865003,4.15288714427521,1.5798007007774972,2.628741171105552,0.008570156230961088,0.02988160532088286
PCBD1,17.33667868619508,4.141370261360163,0.898428812830435,4.609569731310236,4.035031815616281e-06,4.870029891596561e-05
RAB3IP,2.382915866271916,4.1388612205839,1.459099135429753,2.8365867130507674,0.004559859431727589,0.01789211226381281
CYHR1,6.262525659263362,4.129158649888857,0.7884947808851002,5.2367609145792935,1.6341916238641261e-07,3.1723959923476018e-06
QPRT,4.955289970095205,4.12888102064455,1.3285633175081206,3.1077788813172718,0.0018849904413660958,0.008881705089339177
KCNJ2,4.881147028672542,4.128545265189293,1.6626538076824506,2.4831057710949542,0.01302424086872962,0.04161348754350514
RHBDD2,51.56636093409321,4.120533305876461,1.0430620249345617,3.950420212196844,7.8014102337053e-05,0.0006310873713609371
C1GALT1,7.908562767812112,4.099801447549714,0.597416435232268,6.862552159208281,6.764102826196455e-12,4.1474691011985597e-10
PERP,20.69551932479849,4.093053047553207,1.2778468465182156,3.2030857678333375,0.0013596348189645066,0.006892354406636458
LZTS1,2.8357755022302142,4.092944022599065,1.3970186648219143,2.929770464534785,0.0033921246972525554,0.014198266833121113
ATG4D,1.5685309033655375,4.086349935777898,1.048133546611748,3.8986920597930004,9.67136744812207e-05,0.0007622194806763557
P4HTM,5.883223383849793,4.084025820033251,1.5028575697198068,2.7175069030624623,0.006577578329166845,0.02416971234257598
HSD17B14,1.839724716543376,4.0822732894353875,1.0283494048055077,3.969733701754289,7.19530032922475e-05,0.0005908091214228087
PTGES2,6.342151023630524,4.079510512660333,1.4356186310640622,2.841639432915865,0.004488222080592851,0.017716564985079914
SACS,1.7156268262588867,4.077340153997322,1.40668751122119,2.89854009612814,0.003749043688372613,0.01539863334097277
UBE2M,4.447909065710077,4.062925896008857,1.090862893083625,3.7245064634327014,0.0001956976986670223,0.001386935704041651
MTHFS,7.256397601543351,4.055671454423399,0.9569092835048814,4.2383029659495515,2.2521571527909434e-05,0.00021609928309974285
MYL6B,14.431355372678672,4.04626744318469,0.905158761236962,4.47022955139404,7.813568987770409e-06,8.5977231069488e-05
C18orf25,1.620019454603046,4.045342576777332,1.1815166133418586,3.4238558570372444,0.0006173935917138007,0.0036400168217346268
SLC35F5,1.4592673731106403,4.043650633738659,1.2126185567046188,3.3346435376410373,0.0008540880786455391,0.004713073712262427
COG2,3.058637752342917,4.036658570980407,0.8264142646747121,4.884546096949682,1.0366738834602849e-06,1.5420864324843703e-05
TMEM205,45.57553764188205,4.029817740944656,0.5465550121790507,7.37312374993735,1.666756351775953e-13,1.536916031972606e-11
CKB,47.01418377022763,4.02572539455498,0.9617005100125098,4.186048933781488,2.8385217938841507e-05,0.00026572598437975384
SMPDL3A,6.908851016742302,4.016815527640389,1.3029350133826005,3.0828978317285203,0.0020499552115111836,0.009456046525935279
IDH3A,7.036142433852072,4.00439114801833,0.42331203846545007,9.459667536351345,3.0892385442573767e-21,1.055032170985084e-18
TMED4,25.849304803871764,4.0043580698183305,0.46412933677197116,8.627677142041314,6.261051999270967e-18,1.4081258654945752e-15
TUSC3,9.772015032843699,4.000304539132906,1.1535752205172547,3.467744857885556,0.0005248453458629775,0.0032050324067566327
