,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
EREG,26.242530117144508,8.724587294111405,2.2205599835857193,3.9290032057693405,8.529870255292202e-05,0.0022081551449615587
C3AR1,25.642140372229186,8.71523908532616,2.15547567906368,4.043301982007046,5.2703668999420735e-05,0.001525501474345438
S100A12,14.968041197679511,8.576688319699599,2.5965476941900483,3.303112181952414,0.000956181276022575,0.01152433564150487
PILRA,20.036300082301317,8.478773344453348,0.7878770194170887,10.761544169325276,5.2286587466484084e-27,9.610274776339775e-24
PHACTR1,37.325755212673464,8.477817050899128,1.6955785298939785,4.999955414291093,5.734357314236017e-07,4.484999465347149e-05
MSR1,16.453885529238978,8.450488114467372,2.066888457169979,4.088507091494398,4.3415827685879744e-05,0.0012918866986713071
BCL2A1,180.49744613186223,8.366638466303737,2.4575743656911926,3.4044294175206455,0.0006630243270003115,0.009257092075094763
P2RY13,15.667584526002042,8.352984935216815,2.3141477447338517,3.609529665608055,0.0003067526930871816,0.005528069925983328
LY86,22.58934955944673,8.304617906920578,2.694822922172753,3.081693360476843,0.0020582674757610065,0.018144343503351222
LILRB4,17.99657507837796,8.261345939625784,2.3516669627463873,3.5129744434466166,0.00044312009658039106,0.007144339802761042
TREM1,13.372785239061347,8.254971671130647,2.5315432588227784,3.2608455898831394,0.0011108051239725946,0.012641856457347549
CPVL,33.416956921126264,8.199902220351182,1.76838007194469,4.636956924838979,3.535760598798781e-06,0.00020622572872285407
LRRC25,10.080954654442586,8.088856912019297,2.619994460318771,3.0873564942710368,0.00201945251717158,0.018036486720134588
GPR84,12.533368737558472,8.077768007363503,2.4497892161101023,3.2973318497130895,0.0009760810063834472,0.011712169494657467
SLC11A1,12.361765567932403,8.063489964492373,1.30435669330909,6.181966946507314,6.330778327214918e-10,1.7575742433850256e-07
IL10,45.52189102080316,8.063226526702483,2.384220574877619,3.381912987273153,0.0007198294137753647,0.009501256004171177
AIF1,71.05114061858532,8.01201708585837,2.4702635851225034,3.243385497042431,0.0011811827693491424,0.013089748803281419
CSF1R,11.55771042761784,7.715287003276326,1.3563386720917765,5.688318973739526,1.2829601581360163e-08,2.351747006578432e-06
CTSS,166.228717921202,7.598713371439551,1.5310271121035508,4.963147491881655,6.935986941324358e-07,5.0929071923453304e-05
OSM,50.45610552848484,7.593541739296725,2.462717600820882,3.0833993052088546,0.0020465035458524365,0.018144343503351222
CFP,19.741291206270283,7.582057925962955,1.461308277716575,5.188541009163788,2.1194809005510354e-07,1.9478029476064014e-05
TBXAS1,13.36004404146795,7.532112223785423,2.443483288422908,3.082530688657526,0.0020524856603696628,0.018144343503351222
HCK,13.596517736556313,7.519963190893649,1.5849595427251038,4.744577377643459,2.089421006548961e-06,0.0001371555646441782
LGALS2,13.625763383164312,7.499852393159299,1.9949230121029498,3.7594695873768695,0.00017027397399795345,0.0035363114599800956
CYBB,8.073439456767204,7.490723179552011,2.416786280265109,3.099456183080581,0.0019387625258640842,0.01755987297415352
FCGR1A,18.9851947622346,7.483289517897975,2.4568747578339534,3.0458571378279955,0.0023201804858619182,0.019788824747165687
HLA-DMB,61.146842099676306,7.421591215710123,1.8038084907060845,4.114400865695564,3.8818633853049495e-05,0.001199136958351344
F13A1,7.663288587780545,7.353006146889674,2.5453372307103,2.8888141257564324,0.0038669757892045194,0.02717973805184668
TLR2,5.697825158459283,7.282669801405145,1.8823068033409955,3.869013164314547,0.00010927674265257316,0.0026427717499398614
SNX10,11.712142201065557,7.2810367592118075,2.2526994737392356,3.2321385271716156,0.0012286747672285638,0.013482413266663284
CLEC9A,7.706257415015292,7.210692545404583,2.4618079049990844,2.929023231569835,0.003400290074113061,0.025405419334226857
ITGAX,10.091828618114983,7.210386735718959,2.149641961654912,3.354226826763285,0.0007958709315765307,0.010110544029573577
ADORA3,6.8062888870450395,7.155438967493827,2.417034502107902,2.960420697864904,0.0030721920341199214,0.02381360951014655
LINC01736,9.790243643464066,7.076093729779107,2.5768550803762054,2.746019278952249,0.0060323218677052525,0.035823610962333614
MPEG1,5.013070976932717,7.06286311113211,2.422510571840442,2.9155138446996642,0.003551033514588886,0.0258999984119618
APOBEC3A,8.29077853091059,7.059082450838073,2.098504417938435,3.363863516557614,0.0007685954237484537,0.009913532553330932
CXCL8,2035.0532986243943,7.001748590348163,2.450733422215564,2.8570013069876423,0.004276640771376991,0.029059023060225175
AQP9,4.6216878054417645,6.979357541209527,2.556695628232584,2.729835129430046,0.006336600694006736,0.03697356214471232
AC245014.3,11.351894582209216,6.929693135399249,1.8195888217075546,3.80838409904949,0.00013987788141386814,0.0030638979298017914
LILRB2,6.0467211489671175,6.9076110221680365,2.119487901666011,3.2590943391270835,0.0011176849497064665,0.012680894676299292
CLEC4A,5.037324941665815,6.888613555677975,2.449730726809153,2.8119880606839587,0.004923633086951933,0.03136789467527782
APOC1,164.4696765885157,6.869673619410734,1.336063174297082,5.141728139483334,2.722228316839754e-07,2.3271886727216127e-05
CLEC5A,8.12560958863087,6.857373554445122,2.5037028638636807,2.7388927230218183,0.006164648499013046,0.036316102375596085
IFI30,12.920600866255253,6.787952650004348,1.4759805383362272,4.598944548182151,4.246367811492064e-06,0.00023297982201559447
STXBP2,41.58741812624603,6.755792110592911,1.249643552399315,5.406175303046852,6.438478294697973e-08,7.889282070436583e-06
PLAUR,303.3240908176227,6.704200672457143,1.609014049214937,4.166651419686625,3.0910660192749055e-05,0.0010329780624413229
APOC2,7.202345949255152,6.655200291406031,2.586023772262159,2.5735263390809067,0.01006679841953554,0.04914415802153074
LILRA5,7.789344408481794,6.6522080954318845,2.1318478393658125,3.1203953549568526,0.0018060845643480441,0.016936650149345436
CD300E,5.793918890350393,6.555092644068553,1.9988492045252835,3.279433300535222,0.0010401579490931605,0.012114494022427752
CCR1,4.788506949569675,6.434031823784685,2.4532312078378395,2.622676494261351,0.00872420677881087,0.04523298183202928
HMOX1,72.81644490933618,6.386904625028498,1.4206690909439066,4.495701825106208,6.934085056838154e-06,0.00034445536039104125
IL18,7.380362934834926,6.111089362927038,1.9438527543255533,3.1438026102174423,0.001667678889156948,0.016365268336547476
ATP2B1-AS1,19.114216713758058,5.926687265211576,0.8245785896809992,7.187534747299715,6.597161632130402e-13,4.850233231942272e-10
HLA-DPB1,1056.6313652670285,5.917006551089834,1.489705177234712,3.9719312529163435,7.129229625675843e-05,0.0019396010455200983
BHLHE41,12.697911472329958,5.867024880093645,1.5687144021620179,3.740021046538269,0.00018400484735176794,0.0037164935102477962
HLA-DRA,3018.978880925096,5.84717026770172,2.2198207151271188,2.6340732059376606,0.008436729568325493,0.044178657967470815
SLC43A2,7.147938527192252,5.83638315468295,1.0411043603334171,5.605954001396967,2.071109663842339e-08,3.0453596497137753e-06
CXCL16,58.63320664127782,5.803975864823942,0.996755111864547,5.822870427990006,5.7845402190679715e-09,1.1813316580718814e-06
FAM49A,5.1650438926023154,5.754338066496408,2.2177103531368187,2.5947202971556864,0.009466792411761862,0.04728251210004973
TCHH,5.198105648496911,5.71921966984784,2.0141569778431982,2.8395103920708804,0.004518282337039699,0.03008914107057597
HLA-DPA1,1278.0281234686022,5.6206130636747655,2.0090933664248825,2.79758679093967,0.005148593263237922,0.03221935873187309
NR4A3,21.54655241616132,5.508447228807248,1.406171989974964,3.9173353388338525,8.953316181331672e-05,0.0022855826585121684
RNASET2,97.81146759813427,5.43537599496493,1.0241409682519163,5.307253750665256,1.1128920144311405e-07,1.2095878159371767e-05
LCP2,7.91331546223263,5.326548410403022,1.794735368602641,2.9678739849820905,0.002998672409186895,0.02345344633227878
CXCL3,328.6368573017184,5.238376306761955,2.03916461464666,2.568883487451867,0.010202675460432162,0.049741425719560514
CASP1,17.708636043236915,5.231886302391048,1.6018031877726226,3.266247902569238,0.0010898279662825408,0.012480397520419377
CXCL10,16.13758203554037,5.21470835184811,1.5325394888054367,3.402658391473358,0.0006673366158596606,0.009257092075094763
COTL1,189.06553430107562,5.212110360252451,1.1672925339598912,4.465127813823182,8.002096611970715e-06,0.0003644229191520865
PLAU,48.85501080561589,5.161576780898032,1.7828268865228023,2.8951643145594974,0.0037896010764120387,0.026840488312320356
RGS10,52.350693644871384,5.15317908489506,1.7651034337049807,2.919477117597836,0.003506191340848791,0.02572606660471089
RAB20,17.844942804660803,5.068022573196189,0.9020038405233625,5.618626379967087,1.9248157706271677e-08,3.0453596497137753e-06
OTULINL,5.753284175053108,4.983116955588512,1.5710608648043813,3.1718166159074808,0.001514886345124097,0.01549071153627145
PYCARD,35.08161349455758,4.959949318993938,1.0008427249279246,4.95577296557871,7.204330087104384e-07,5.0929071923453304e-05
FGL2,82.26355495021633,4.913265906763682,1.5296665232588487,3.2119849863068906,0.0013182126409103058,0.01401996331921737
BID,29.923750177496316,4.838541553160032,1.17772237784244,4.108388907430058,3.984287751566908e-05,0.0012205201478966627
STX11,36.7665980048662,4.819782306804531,1.7147965379584966,2.8107021446069567,0.0049433525303525395,0.03143903789199989
ARRB2,20.842322970888993,4.746426378481008,1.2277442981453053,3.8659730577867135,0.00011064715321578014,0.0026584244132105083
SERPINB9,70.17723802691877,4.709489170177645,1.0290351211095659,4.576606836411568,4.7257841593108225e-06,0.00024817117956609403
CD83,177.34771010351136,4.6902433546723445,1.5778542967890683,2.9725452877474074,0.0029534163577852436,0.02323767528644264
TYMP,74.81133791152965,4.677165524279922,0.997915867278264,4.686933716202468,2.7732873701441463e-06,0.00017278990462118443
CH25H,20.76364115254554,4.667809621167124,1.8056445883257788,2.585120932074007,0.009734484770157393,0.04816146166231302
GPR137B,5.569919646612041,4.657843074341931,1.1736647772334623,3.9686315587669756,7.228654603815383e-05,0.0019396010455200983
INSIG1,156.60280840451395,4.6535593530690065,0.8620692119400544,5.398127306502857,6.734007975308303e-08,7.98523010233333e-06
CD14,64.86445872768289,4.628427643686688,1.7698778268817332,2.61511137853018,0.008919836328289014,0.04579513735026595
LYN,10.48815426850038,4.617389246609216,1.3211560737004349,3.49496122261796,0.0004741306346460337,0.007448308602388119
PTPRE,47.86616777927853,4.586930512500072,1.670311768703763,2.7461523042849283,0.006029876355367492,0.035823610962333614
USP53,26.23083633135978,4.520062219318503,1.2117045161237878,3.73033372342134,0.00019122631101214875,0.0038203691265253194
SLC16A3,20.273588952296144,4.491007077359963,1.529345432609298,2.936555065716982,0.0033187989270950344,0.024999805032789646
C9orf72,6.990928818892452,4.442352330394407,0.8459342655532192,5.251415519253405,1.5093475684824048e-07,1.4780219057196794e-05
TCOF1,6.021232990910327,4.428132951726563,0.8495294921044351,5.212453473224683,1.8635931715003285e-07,1.756556025239797e-05
EGR2,36.35968224507435,4.427699691195827,1.413364169680409,3.1327380346687455,0.0017318393642253734,0.016535692215305126
RASGEF1B,22.722940505550305,4.417343562957775,1.4196822347942564,3.111501612611182,0.0018613845735449368,0.01725055630472217
B3GNT5,19.404200593820793,4.412707791667517,1.4974028982157597,2.946907473550043,0.003209692281250685,0.024429725140701505
SAT1,2681.6060556891252,4.357420993614696,0.4009366417253668,10.86810368556795,1.6356510496981138e-27,6.012653258690266e-24
RASSF4,6.5339433029523475,4.347302861541829,1.3077128204695958,3.3243559239411034,0.0008862301173553461,0.010882742755459075
OTUD1,19.677371493971343,4.32981983917386,1.2723676823944727,3.4029627591810234,0.0006665936570565046,0.009257092075094763
MFSD1,29.388207508303413,4.31950874789404,0.7580532574033427,5.698159998270053,1.2110736896113972e-08,2.343108885795524e-06
AC103591.3,15.563226719620957,4.237776796782015,0.7612051270436572,5.567194237433148,2.588737782301765e-08,3.524518551015292e-06
PTPN6,12.168835629991914,4.236539525332721,1.1852897322970142,3.574264932779417,0.0003512131777404712,0.006118766072862427
NAAA,4.80991579581108,4.189325659573578,0.7888779533093591,5.310486421884744,1.0933303034002911e-07,1.2095878159371767e-05
THAP2,25.264050427992963,4.157571272521904,0.8594496346364793,4.837480993613347,1.3149495423330439e-06,9.120291542672205e-05
ARID3A,4.5821512919551015,4.105210632054568,1.0654853901698267,3.852901851052358,0.00011672618820044074,0.002765408589563036
AVPI1,6.307228861678241,4.094983441665604,0.7000299178208443,5.849726329430417,4.9238247049629285e-09,1.0647046832613955e-06
RIPK2,20.25227880872795,3.985196345870653,0.6344805132534931,6.281038207832954,3.363194672458723e-10,1.0302586346631888e-07
ACSL1,5.728032734463587,3.939970695846465,1.0282324719145746,3.8317897979920996,0.00012721441021760398,0.0029045973413659144
NAMPT,160.38139546488006,3.8404380546108112,0.824316604999465,4.658935694511824,3.178484672916604e-06,0.0001947351609606906
ATF7IP2,17.193664665314618,3.817840899486709,1.3903087378298806,2.746038196843918,0.00603197403030317,0.035823610962333614
TFRC,5.032988756704968,3.787146487977614,1.177489514317548,3.216288928205511,0.001298600196936619,0.01401996331921737
SNN,4.862783098675503,3.7702802032544516,1.3018273617061074,2.89614453817695,0.0037777835656869767,0.026840488312320356
FGD4,5.750574850034468,3.697304034225773,0.579198017331261,6.383488761342171,1.7309830500104114e-10,5.784630628943884e-08
CNPY3,16.333142377684126,3.686069374165779,0.5648093729456445,6.526218491987588,6.745090677128274e-11,3.0993691661404416e-08
CTSB,84.41334208766965,3.6653671861492394,0.9145110221542255,4.008007664593355,6.123313354454028e-05,0.0017286204415751397
STK38L,14.326174900451537,3.662658825288423,0.7291192893190092,5.023401354131384,5.076430410045053e-07,4.0567300407229596e-05
ATP6V1B2,32.48351664538448,3.652914163202266,0.8899033517987318,4.104843695462831,4.045883426016301e-05,0.0012291460722343736
MPP1,6.816739105337194,3.6228420325682644,1.2741683662504575,2.8432993068485417,0.004464911896863168,0.029841847514307285
IRS2,5.114285704400217,3.6057045232169855,0.6412499959057497,5.622931066259138,1.8774433342005724e-08,3.0453596497137753e-06
SOCS6,7.476467120583136,3.60262198072463,0.8999790444969997,4.003006517488575,6.254257854447594e-05,0.0017286204415751397
PPIF,12.389344520883917,3.5442550123020253,1.1134278880397988,3.183192239366056,0.0014566087013046386,0.015083080523931975
SMAP2,4.805798484042853,3.5215638110008918,1.1666263030630568,3.018587701781441,0.002539558846812465,0.020978468136814882
RHOG,32.89842779077084,3.5212962217478916,0.8173569861335241,4.308149659801953,1.646259816817455e-05,0.0006370159038548384
AP1S2,47.43289872701867,3.4791317778148043,0.8043479130298312,4.325406607582971,1.5225076363472124e-05,0.0006037293913110009
GNA13,10.473189866010953,3.442981335071011,0.7500737983963739,4.590190115201944,4.428424686458512e-06,0.00023592592967277523
PABPC4,17.619630051514594,3.43205348911663,0.5295378848863528,6.481223699137603,9.098165905184172e-11,3.716095318606335e-08
FTL,6936.430640445264,3.4170428526036125,0.4040083521551213,8.457852008197145,2.7234743797616113e-17,2.5028729550009206e-14
SNAPC1,10.524044205159754,3.404222981806333,0.6865163901960021,4.958691489994025,7.096956401809715e-07,5.0929071923453304e-05
IER3,236.27610978330844,3.376343638454636,1.2267452658004792,2.752277699846264,0.00591823115925535,0.03543227645182845
LIMS1,59.98601044826431,3.351422244185391,0.855440768758795,3.917772412283026,8.937102328004297e-05,0.0022855826585121684
PLIN2,109.54787923679555,3.3500894591630503,1.2016648876879417,2.787873302688219,0.005305528867974232,0.033000210014675596
RB1,12.259453877989129,3.34883626261714,0.9611561022819554,3.4841752080295882,0.0004936562124869044,0.007637812924540875
RNF130,19.063924691320373,3.340877909725217,0.7689435997447163,4.344763271109043,1.3942593807423273e-05,0.0005632195036932742
PPT1,41.007721858627825,3.3092790326951835,0.4846836490189019,6.827709247864738,8.628122738619482e-12,5.286163197860869e-09
TAOK3,14.454152872235108,3.3034902169548372,0.6416345560289813,5.14855408879447,2.625020937048659e-07,2.3271886727216127e-05
PFKFB3,14.274710251410763,3.303165676036027,1.1287461390605815,2.9264026353925283,0.0034290682242367,0.02541494507327039
CMTM6,56.94831454093644,3.252214578076753,0.3103119954118889,10.480466840348743,1.0621811502820651e-25,1.301525969478957e-22
NPC2,379.73851760820327,3.1860521745102743,0.744019956280427,4.282213329919642,1.850434467632637e-05,0.0006739574956000167
LTA4H,11.702202908298652,3.18121810635926,0.700828684581413,4.5392236024975485,5.646173760406421e-06,0.00028826853810075005
TENT5A,18.047120288456238,3.1727965959384834,0.6847098221547949,4.633782798607491,3.5904370615513224e-06,0.00020622572872285407
CTSZ,21.58762814829255,3.1633438612626805,0.8885212575333581,3.560234304404268,0.00037052404213863335,0.006315701889869685
DSE,6.319222716701071,3.1610197136982046,1.1818598218454366,2.6746147514875096,0.007481516748095116,0.04086486711143781
JPT1,21.703617726965017,3.136855897358975,0.8397281903322068,3.7355610225708826,0.00018729715228780255,0.0037623187530599024
HIF1A,51.62853967411637,3.120751131601369,0.7006149998326434,4.454302480459062,8.416637207124026e-06,0.0003727657635347942
RNF149,19.319144297467233,3.075140427190892,0.7180259197454186,4.28277077836021,1.8458029713979065e-05,0.0006739574956000167
GCH1,5.385904580257663,3.056071795980744,0.906800225581875,3.3701709701491596,0.000751215590131704,0.009788191162982865
MGAT1,43.40291298552226,3.05546723116983,0.9342808887336366,3.270394661835948,0.0010739753271854985,0.012337291571043414
MXD1,12.129013095976651,3.0417033988649402,0.7214478224554226,4.216110027905564,2.4855252487818283e-05,0.0008701705537640001
REL,85.86874551065884,3.0384599696099985,0.868075474689059,3.5002255658684085,0.0004648646185808065,0.0073696207033696354
PRMT9,12.692935878170008,2.983034061708605,0.9695847515421989,3.076609916733798,0.002093690945432445,0.01838167492344217
ATP2B1,36.378664459853454,2.9734916575759396,0.5603707879736781,5.306293121253157,1.1187700147405878e-07,1.2095878159371767e-05
CTSD,55.61066693398921,2.8915417703148267,0.5491552630262765,5.265435779273356,1.3985720452406903e-07,1.4280974550846605e-05
CKLF,64.09734801819135,2.8830140838922262,0.4670237811410378,6.1731633383816416,6.693699512347758e-10,1.7575742433850256e-07
GLA,14.587125185578117,2.83144196188717,0.5049607211468429,5.607251897645689,2.0556437592997466e-08,3.0453596497137753e-06
IL13RA1,6.369709203964385,2.8239939623648036,0.7777236043863176,3.631102291916608,0.00028221329319030625,0.005239475079634171
FTH1,9247.913510119597,2.7620676009675713,0.4583724150936868,6.025815494161078,1.6825904648691266e-09,3.865751593036818e-07
GCA,5.280063933081906,2.757596060435708,0.8126905016866228,3.393168807452175,0.0006908904792878526,0.009401001712928363
GBP2,23.7848351401601,2.7549371046127664,0.9144197474436859,3.0127707896886027,0.0025887436272142433,0.021289086294495656
IFNGR2,27.999009026395687,2.749902929731701,0.9708641695270012,2.8324280739204086,0.004619595787058501,0.030431136829708254
MAP2K3,30.067095352719672,2.7498840582889725,0.4045468423645805,6.797442892437057,1.0649233928724343e-11,5.592369131712955e-09
NFKB1,33.609110754114134,2.749088065224917,0.6660813444219246,4.127255759746255,3.671180149663612e-05,0.0011436659517087657
STX4,15.123980719856126,2.7211120160932127,0.635468384557335,4.282057270227109,1.8517330537432453e-05,0.0006739574956000167
UBAC2,5.756979915264198,2.7021652963589555,0.769821608059879,3.510118796442998,0.0004479065340097789,0.0071899756289080675
NINJ1,83.13557316860658,2.676235472781857,0.7775624064551203,3.4418272418579496,0.0005777991298917737,0.008474875516195841
EIF4E,87.83388884987853,2.672196829130007,0.5590908173717165,4.779539828058692,1.7569686596705295e-06,0.00011742939623543394
CEBPB,177.8112338215358,2.644240650696486,0.6897519256054342,3.8336111180486907,0.00012627571932139606,0.002902442443549876
TMEM107,7.108592944472735,2.6348145161404135,0.9049726848672347,2.9114851312080847,0.003597150274964429,0.026081113236231246
GLUL,179.79599541959263,2.6336701932257918,0.847321430916066,3.1082303564285487,0.0018821130543039326,0.017305450311332835
SOD2,263.31559494344515,2.626754844959319,0.869486724806335,3.0210407703974878,0.0025190743839624587,0.020950491935398184
CLN8,9.451700740002533,2.5980469571993647,0.7236560369457613,3.5901682906765977,0.0003304645323692455,0.00584032510091032
ATP1B3,113.80207791700582,2.563434859103235,0.7546391262905254,3.3969016047497504,0.0006815346845388047,0.009348851814702283
TPP1,9.327588846558747,2.54841882691807,0.7338647335216091,3.4726002088817234,0.0005154425463843079,0.0077813037518775
NFKB2,5.068345596426292,2.546881086775858,0.9390158726326183,2.712287577882406,0.006682059384041863,0.038201011346404176
PSAP,386.10783068338276,2.4382687500159084,0.5527188474574583,4.411408732001992,1.027002427532787e-05,0.00043393803719661203
ZFAND2A,234.2717118296918,2.4133478318196593,0.6553408656453358,3.6825840693501637,0.00023088169186176536,0.004466953154125523
VASP,17.498340157459385,2.4005877031236498,0.5872796007542017,4.087640197345088,4.3578332599358565e-05,0.0012918866986713071
SERPINB1,44.12825804402998,2.381397402528542,0.4958881065379797,4.802287796644609,1.568630183565802e-06,0.00010678304731088681
BCAS2,96.58622819254472,2.3674655898467263,0.5690447868990554,4.160420487722873,3.176621976533549e-05,0.0010333860518351615
ACOT9,4.928442096861027,2.360055029636247,0.7263005696475212,3.2494192187975264,0.0011564091763282894,0.0129279245828429
GRN,77.18327045422052,2.356222515157841,0.775718361653518,3.0374716284081855,0.0023857186177799086,0.020024322812829006
CKS2,165.86815396527035,2.341964713487908,0.7560434807607428,3.097658763132758,0.0019505588521514204,0.017617332531962217
CHMP1B,112.51477675845562,2.3299787493585593,0.5719320891298084,4.07387309375071,4.623768353165461e-05,0.0013597577972988988
GRB2,8.33681041358435,2.328956770936465,0.5290355268743022,4.402269134355925,1.0712455482262266e-05,0.0004474884812817738
MPHOSPH6,4.731048453734666,2.2852819014100727,0.5291221905284403,4.319005973133986,1.5673354059382897e-05,0.0006129281864073567
MAP2K1,15.273509164090513,2.2548594296356668,0.7206154796077312,3.129074372456036,0.001753579177079229,0.016658291763746128
TKT,23.86202311370132,2.2380139980058487,0.6627953828714214,3.3766288297153255,0.000733799988554538,0.009633745564023148
TGIF1,62.24245937204647,2.2357524111292646,0.6387711260467741,3.5000837075493467,0.00046511207921157654,0.0073696207033696354
SNAP23,15.847951081940954,2.2332537453534873,0.6240696203279064,3.57853302357526,0.0003455282145235553,0.0060483891266123295
ELL2,13.26179922031364,2.2108797207412647,0.6125158927494515,3.6095058869690773,0.0003067808119968985,0.005528069925983328
EIF4A3,100.76327362060184,2.183778256178356,0.5639161064895858,3.8725232903392612,0.0001077143791956732,0.0026222387941940042
ARL8B,11.833216203842504,2.174852808723042,0.6454880990224113,3.3693151152079275,0.0007535522576507483,0.009788191162982865
ARPC3,236.88264146095668,2.1115949846080166,0.3807864271986734,5.545352548782687,2.9336246857953215e-08,3.851430123208429e-06
ASAH1,106.37230906452835,2.0971386573529314,0.7101777272356042,2.9529772293988,0.003147251775658413,0.02420355131238562
IFRD1,82.01402967286501,2.095923705505343,0.4464408975222872,4.69473947646275,2.669467176294515e-06,0.00016918898862170064
METRNL,6.752473507169716,2.0858679117912757,0.7792680590933146,2.6767014090352963,0.00743508629833283,0.040836396817827324
UBE2D1,32.36479362008203,2.0834568974695906,0.6362373698747114,3.274653448727584,0.0010579166591193577,0.012229250436864021
TWF2,5.189303624807228,2.047364906327327,0.7548127076391237,2.712414464683566,0.0066795017567749596,0.038201011346404176
PNPLA8,19.160216749179753,2.0438706094542196,0.6201201137465169,3.2959269730923153,0.0009809751116999338,0.011712169494657467
DRAM2,12.912026074271063,2.0371622431932312,0.6270948790224096,3.248571007897566,0.001159862556869125,0.0129279245828429
HSPH1,331.0873177117726,2.0090675854244973,0.5833048230251648,3.444284199477333,0.0005725735062227735,0.008452932565762713
TWISTNB,19.630910560575835,1.99553851767764,0.7046702776389637,2.8318755324317078,0.004627585823668911,0.030431136829708254
PTP4A1,37.64510480513774,1.9883808318541323,0.6609148012795842,3.0085282217987355,0.0026251641879748203,0.021521269661394088
VMA21,6.4691742450548855,1.986013746868871,0.5848981957497098,3.3954861911024397,0.0006850682949517974,0.009361751123579209
DNAJA4,38.59282542836037,1.975203840754239,0.6585266146448588,2.9994290235626386,0.0027048613620302797,0.0219010360502716
CCNH,70.46750654205766,1.9627538407275262,0.7334482839508173,2.676063034948954,0.007449263317805143,0.040836396817827324
HERPUD1,558.4520822444948,1.9418309397276126,0.61487155129663,3.158108283970391,0.001587965611355525,0.01595396745949522
NANS,33.17918163951628,1.923324365508754,0.5611830691418079,3.4272672702866958,0.0006096886664701368,0.008787262543591691
TALDO1,26.54315912712185,1.919492822143411,0.500148210245702,3.83784802748858,0.00012411725371204403,0.0028876900294017333
ACTR2,30.79419300969618,1.8801383162033671,0.5202554467603585,3.6138753143499556,0.00030165416942013937,0.005516819536260857
MOB1A,26.25723078502515,1.8690787734904732,0.36345720431451073,5.142500275969497,2.711060437759429e-07,2.3271886727216127e-05
TSPO,105.9710436187775,1.8677904501131186,0.6013641891384184,3.10592230772691,0.0018968654668248745,0.017388721835531765
SH3KBP1,10.44482834643598,1.859597325388847,0.548829763941278,3.388295328654614,0.0007032849486004624,0.009401001712928363
